rank,num_true,num_models,acc_percent,image_path
6816,465,1023,45.455,6816_acc45.5_9e1fa08813de46c.png
8632,265,1023,25.904,8632_acc25.9_fcf0e28595354e1.png
1313,997,1023,97.458,1313_acc97.5_e72d405f826244b.png
1048,1006,1023,98.338,1048_acc98.3_33066840eb14486.png
3280,872,1023,85.239,3280_acc85.2_43b0fbc442f041f.png
2520,932,1023,91.105,2520_acc91.1_f7e8e3cb41a444a.png
6337,524,1023,51.222,6337_acc51.2_20c89ba30625426.png
575,1018,1023,99.511,575_acc99.5_0f838e67453141a.png
11141,94,1023,9.189,11141_acc9.2_0100070f75a7400.png
13778,20,1023,1.955,13778_acc2.0_92af7ce7722b4da.png
10196,143,1023,13.978,10196_acc14.0_f67fecd85ee245e.png
3641,837,1023,81.818,3641_acc81.8_9613080a6a49402.png
10156,145,1023,14.174,10156_acc14.2_781fbdf24dc0436.png
10294,136,1023,13.294,10294_acc13.3_430bc3cf5c704d4.png
883,1011,1023,98.827,883_acc98.8_949410e6469f40d.png
113,1023,1023,100.000,113_acc100.0_faf2588364814b3.png
2824,911,1023,89.052,2824_acc89.1_6a3fc35938b4423.png
2035,962,1023,94.037,2035_acc94.0_92f098ba5bc2401.png
1889,970,1023,94.819,1889_acc94.8_292fa269799449d.png
5887,576,1023,56.305,5887_acc56.3_e44ee02fc0c0469.png
7675,361,1023,35.288,7675_acc35.3_6d8b8b68a78b429.png
811,1013,1023,99.022,811_acc99.0_3ebb552028e4467.png
3459,855,1023,83.578,3459_acc83.6_1122415b9c9040b.png
1918,968,1023,94.624,1918_acc94.6_d92e88152f6f42e.png
8033,324,1023,31.672,8033_acc31.7_32066be2bb29481.png
4404,757,1023,73.998,4404_acc74.0_248bac548e98419.png
999,1008,1023,98.534,999_acc98.5_c56ddd904ed54c6.png
13534,24,1023,2.346,13534_acc2.3_eb7f307df9a947e.png
2501,933,1023,91.202,2501_acc91.2_95e557df57f24d0.png
2256,949,1023,92.766,2256_acc92.8_a4cbf51fc0f0499.png
1045,1006,1023,98.338,1045_acc98.3_6ebe8cda6c57425.png
5374,640,1023,62.561,5374_acc62.6_bd902052f03d427.png
14484,11,1023,1.075,14484_acc1.1_8a7a1a01df12451.png
7876,341,1023,33.333,7876_acc33.3_ed05cbf0f728441.png
2097,959,1023,93.744,2097_acc93.7_aed7587d859d4f2.png
1721,978,1023,95.601,1721_acc95.6_8a8d687adc3244f.png
4309,767,1023,74.976,4309_acc75.0_6814c33fe6ad4f2.png
1499,989,1023,96.676,1499_acc96.7_be890c3d5fd740d.png
1977,965,1023,94.330,1977_acc94.3_2f513783b038453.png
965,1008,1023,98.534,965_acc98.5_a43e43d3176e4f3.png
6574,494,1023,48.289,6574_acc48.3_75e1a06d23ce42c.png
7526,381,1023,37.243,7526_acc37.2_5909ff1c0c864a6.png
2950,901,1023,88.074,2950_acc88.1_c286cdcf440d41c.png
3064,893,1023,87.292,3064_acc87.3_9088c13bdf184a4.png
1670,981,1023,95.894,1670_acc95.9_518e7815424849d.png
3665,834,1023,81.525,3665_acc81.5_aabaf8d2ee26434.png
3067,892,1023,87.195,3067_acc87.2_d499797d326447b.png
16684,0,1023,0.000,16684_acc0.0_b067fd42cf484a9.png
6263,533,1023,52.102,6263_acc52.1_f2047b4349444f9.png
11819,68,1023,6.647,11819_acc6.6_f8f738413b2c442.png
7431,392,1023,38.319,7431_acc38.3_edd57737bb25473.png
14793,8,1023,0.782,14793_acc0.8_ec485f0fb503400.png
12017,61,1023,5.963,12017_acc6.0_e2a96eac83ed473.png
569,1018,1023,99.511,569_acc99.5_cdda45181ad444f.png
3671,833,1023,81.427,3671_acc81.4_f9bec70e0cde4b6.png
8346,294,1023,28.739,8346_acc28.7_f864fca99d2d4e5.png
2311,946,1023,92.473,2311_acc92.5_d772fda3455d409.png
5707,597,1023,58.358,5707_acc58.4_083928f2c8b248c.png
7490,385,1023,37.634,7490_acc37.6_1c751c84d34442e.png
958,1009,1023,98.631,958_acc98.6_f809bd96be724c0.png
6069,555,1023,54.252,6069_acc54.3_2af20792d8ce4bb.png
148,1023,1023,100.000,148_acc100.0_91f89219d03349a.png
7134,427,1023,41.740,7134_acc41.7_db951db00c2e404.png
9643,180,1023,17.595,9643_acc17.6_9f3371b5af5247b.png
1000,1008,1023,98.534,1000_acc98.5_ce55318e581742c.png
12254,54,1023,5.279,12254_acc5.3_50f4079426554df.png
5541,619,1023,60.508,5541_acc60.5_16c73b241aa0464.png
4563,738,1023,72.141,4563_acc72.1_764804b24137485.png
4253,773,1023,75.562,4253_acc75.6_78b9848df94c450.png
1899,969,1023,94.721,1899_acc94.7_e86d2be0cd7a4bb.png
6065,556,1023,54.350,6065_acc54.3_6d5897f00b254b0.png
302,1022,1023,99.902,302_acc99.9_c570599ebc87479.png
1996,964,1023,94.233,1996_acc94.2_99c0dbce95e9445.png
3059,893,1023,87.292,3059_acc87.3_e17eacb29df548e.png
2154,956,1023,93.451,2154_acc93.5_e084aec29c3e4e1.png
4240,775,1023,75.758,4240_acc75.8_d4ee608781a540d.png
5358,642,1023,62.757,5358_acc62.8_eba5b1ae2793454.png
6035,559,1023,54.643,6035_acc54.6_da05ccc561e4446.png
1310,997,1023,97.458,1310_acc97.5_395e2e1673df493.png
5003,685,1023,66.960,5003_acc67.0_dcb3fa39689042c.png
755,1014,1023,99.120,755_acc99.1_8958e2cb59754ad.png
1690,980,1023,95.797,1690_acc95.8_5248e7484f0e476.png
2621,926,1023,90.518,2621_acc90.5_1ae7c30b0b0a496.png
3384,862,1023,84.262,3384_acc84.3_71121a577724474.png
1285,998,1023,97.556,1285_acc97.6_d6ed2bba2229423.png
16515,1,1023,0.098,16515_acc0.1_ed17b5117dcc481.png
4748,717,1023,70.088,4748_acc70.1_9b2104c1d58d4b1.png
2132,957,1023,93.548,2132_acc93.5_2f55a8dc09eb49a.png
9292,207,1023,20.235,9292_acc20.2_1624612d52fd4e8.png
4190,780,1023,76.246,4190_acc76.2_edd0df1895b94c9.png
3189,882,1023,86.217,3189_acc86.2_653eb739a404470.png
2239,950,1023,92.864,2239_acc92.9_9d42247ceb2944d.png
3031,896,1023,87.586,3031_acc87.6_549e9e025eb54d3.png
6280,530,1023,51.808,6280_acc51.8_c6f5b675bcb8494.png
7101,431,1023,42.131,7101_acc42.1_23a7870d4bb2452.png
1882,970,1023,94.819,1882_acc94.8_9196f5bfc28842c.png
10159,145,1023,14.174,10159_acc14.2_e1d2a7b9da6b404.png
10606,119,1023,11.632,10606_acc11.6_876b9860c21a4b1.png
2344,944,1023,92.278,2344_acc92.3_93ad05a4bee949a.png
1160,1002,1023,97.947,1160_acc97.9_9ff8605daf444ac.png
3094,890,1023,86.999,3094_acc87.0_c18a394c37f7428.png
778,1014,1023,99.120,778_acc99.1_842e35780e0c481.png
1395,994,1023,97.165,1395_acc97.2_ba3e33f622f440f.png
2043,962,1023,94.037,2043_acc94.0_d85412642336419.png
207,1022,1023,99.902,207_acc99.9_66825e25dd264cd.png
1930,967,1023,94.526,1930_acc94.5_b442ac22f8f1494.png
9105,221,1023,21.603,9105_acc21.6_936f561e20214d5.png
1625,983,1023,96.090,1625_acc96.1_39048a15c0614aa.png
3466,854,1023,83.480,3466_acc83.5_3d375c0c83dc4c1.png
3088,891,1023,87.097,3088_acc87.1_74101ec19137407.png
7458,388,1023,37.928,7458_acc37.9_9345e10bef6e430.png
394,1021,1023,99.804,394_acc99.8_fda26473a0074ee.png
91,1023,1023,100.000,91_acc100.0_7cee048e038542e.png
1830,973,1023,95.112,1830_acc95.1_4e36b1b12b2541f.png
530,1019,1023,99.609,530_acc99.6_1acab2d1412e4ef.png
1414,993,1023,97.067,1414_acc97.1_173ad192ed9a4f1.png
2889,906,1023,88.563,2889_acc88.6_9ea76b07d2ed4a2.png
8954,235,1023,22.972,8954_acc23.0_f9012bbe2960450.png
3203,881,1023,86.119,3203_acc86.1_6e056fd9b0634f7.png
8709,258,1023,25.220,8709_acc25.2_897f945f00e44f9.png
2778,914,1023,89.345,2778_acc89.3_083e37f712a4411.png
99,1023,1023,100.000,99_acc100.0_910bcc105c3e4bb.png
9722,174,1023,17.009,9722_acc17.0_1e4320cfd76c40f.png
2716,919,1023,89.834,2716_acc89.8_fdb6bb5ee05a400.png
6472,506,1023,49.462,6472_acc49.5_56288890885d4a0.png
8811,249,1023,24.340,8811_acc24.3_3a9bff4cebfd444.png
809,1013,1023,99.022,809_acc99.0_67153c433c6f44c.png
1547,987,1023,96.481,1547_acc96.5_22cc0414d6364b8.png
8759,254,1023,24.829,8759_acc24.8_834d6e8f0559410.png
13734,21,1023,2.053,13734_acc2.1_4bec2dfa5df54da.png
2140,956,1023,93.451,2140_acc93.5_0332a175304e425.png
6756,472,1023,46.139,6756_acc46.1_534f32fe0ea0426.png
2082,960,1023,93.842,2082_acc93.8_d60fc992c52f42d.png
3119,888,1023,86.804,3119_acc86.8_c0424993de76403.png
8600,269,1023,26.295,8600_acc26.3_8e4d47c04d1b428.png
4079,791,1023,77.322,4079_acc77.3_3cc96871ff6c48c.png
13289,29,1023,2.835,13289_acc2.8_41ef7536e3aa469.png
10458,127,1023,12.414,10458_acc12.4_113cec64f35b445.png
