rank,num_true,num_models,acc_percent,image_path
3152,885,1023,86.510,3152_acc86.5_23cba353b4a9419.png
218,1022,1023,99.902,218_acc99.9_7f1f569b93464e8.png
4605,733,1023,71.652,4605_acc71.7_6a2c17715f014ad.png
2073,960,1023,93.842,2073_acc93.8_f904031cd2c4408.png
6182,544,1023,53.177,6182_acc53.2_621052af8b81455.png
18139,0,1023,0.000,18139_acc0.0_3cb8ed974ff6467.png
2721,918,1023,89.736,2721_acc89.7_41203b3a7f4747c.png
8497,279,1023,27.273,8497_acc27.3_5b6c06933bc44d0.png
5477,628,1023,61.388,5477_acc61.4_84fc1ba72721480.png
2797,912,1023,89.150,2797_acc89.1_e47bb04361d3459.png
10020,153,1023,14.956,10020_acc15.0_43b32d17360f4fd.png
2273,948,1023,92.669,2273_acc92.7_e54c9d528d5e476.png
3292,870,1023,85.044,3292_acc85.0_e3966adab343425.png
930,1009,1023,98.631,930_acc98.6_82f8e3a0db25470.png
1556,986,1023,96.383,1556_acc96.4_bf2148c28425462.png
3176,883,1023,86.315,3176_acc86.3_c8edb6e545b4446.png
611,1017,1023,99.413,611_acc99.4_3dd07b3bf9e24e1.png
14464,11,1023,1.075,14464_acc1.1_cd6747bda4e7437.png
848,1012,1023,98.925,848_acc98.9_9c0f350948c7491.png
490,1019,1023,99.609,490_acc99.6_33d6ddf299fb4e5.png
9359,202,1023,19.746,9359_acc19.7_b7b778935f2d4b4.png
716,1015,1023,99.218,716_acc99.2_3fcd9d7bdc2d43e.png
10590,120,1023,11.730,10590_acc11.7_1383a156b907484.png
13977,17,1023,1.662,13977_acc1.7_0bc87f5264e94d5.png
2804,912,1023,89.150,2804_acc89.1_dd4d4ca89dc64de.png
12501,47,1023,4.594,12501_acc4.6_ac77d6e9411d4a6.png
10336,133,1023,13.001,10336_acc13.0_c0b2bf8ee56745d.png
17079,0,1023,0.000,17079_acc0.0_5dc11e2724e242d.png
2899,905,1023,88.465,2899_acc88.5_de7c0a4dc53d49f.png
4310,767,1023,74.976,4310_acc75.0_a1fecccb6ec2438.png
8112,317,1023,30.987,8112_acc31.0_724c1afe596c409.png
4048,795,1023,77.713,4048_acc77.7_9172daa431ce483.png
1515,988,1023,96.579,1515_acc96.6_a470c78719f3439.png
326,1021,1023,99.804,326_acc99.8_3d2d9f0b7633453.png
4821,708,1023,69.208,4821_acc69.2_934525e0b5c0407.png
1203,1000,1023,97.752,1203_acc97.8_56f0edae6e3c487.png
11035,99,1023,9.677,11035_acc9.7_78c93c98c5124b6.png
6632,486,1023,47.507,6632_acc47.5_3c2c99610ce0497.png
6741,473,1023,46.237,6741_acc46.2_21c96ac0000347c.png
10854,108,1023,10.557,10854_acc10.6_94aea5c6ca1d4c3.png
1774,976,1023,95.406,1774_acc95.4_fbf88cc8a70f472.png
703,1015,1023,99.218,703_acc99.2_5fe2f26cfef244c.png
17530,0,1023,0.000,17530_acc0.0_cb884db9cd36448.png
12360,51,1023,4.985,12360_acc5.0_27fb9ee2a62c4b9.png
12681,42,1023,4.106,12681_acc4.1_40fc3e21cc4640c.png
2074,960,1023,93.842,2074_acc93.8_e9817d6cf8124d9.png
16865,0,1023,0.000,16865_acc0.0_1a4c034b6f9a499.png
905,1010,1023,98.729,905_acc98.7_3235c468252a4ac.png
4618,731,1023,71.457,4618_acc71.5_e98b5c18cbf04dd.png
13391,27,1023,2.639,13391_acc2.6_013c8a8d39a2466.png
9491,191,1023,18.671,9491_acc18.7_cb0d1d28c4964aa.png
15057,6,1023,0.587,15057_acc0.6_340af66d95cc454.png
16196,1,1023,0.098,16196_acc0.1_ec75db0aed1b435.png
1541,987,1023,96.481,1541_acc96.5_f775c9ec5b424f6.png
14020,16,1023,1.564,14020_acc1.6_3c685d6048764a0.png
1071,1005,1023,98.240,1071_acc98.2_d870595095a1440.png
13596,23,1023,2.248,13596_acc2.2_45a48320f6684af.png
199,1022,1023,99.902,199_acc99.9_84b647753421418.png
3559,843,1023,82.405,3559_acc82.4_b4c26d92572f435.png
13393,27,1023,2.639,13393_acc2.6_a2ec11e4a1184a8.png
204,1022,1023,99.902,204_acc99.9_ed57bd87f611464.png
3874,813,1023,79.472,3874_acc79.5_7f2d5b6c36204f4.png
303,1022,1023,99.902,303_acc99.9_862399796dd44b1.png
9088,223,1023,21.799,9088_acc21.8_a8fde23430e54be.png
1005,1007,1023,98.436,1005_acc98.4_788c738748844eb.png
5383,639,1023,62.463,5383_acc62.5_9e6f7d1d63e8494.png
2079,960,1023,93.842,2079_acc93.8_1ed31524500d422.png
17518,0,1023,0.000,17518_acc0.0_4aec08c455ae4bc.png
6568,494,1023,48.289,6568_acc48.3_8423bb56182e42c.png
1680,980,1023,95.797,1680_acc95.8_31b82c1745a7429.png
12180,56,1023,5.474,12180_acc5.5_437d27037831431.png
6074,554,1023,54.154,6074_acc54.2_8d9ce14de8e54bf.png
362,1021,1023,99.804,362_acc99.8_7e731d4a5ecd481.png
13990,17,1023,1.662,13990_acc1.7_36d56f32ca04480.png
1066,1005,1023,98.240,1066_acc98.2_a0f24f462fe34ea.png
13183,31,1023,3.030,13183_acc3.0_92d2dfceea2a417.png
1921,968,1023,94.624,1921_acc94.6_e55e99f037614a1.png
1649,981,1023,95.894,1649_acc95.9_97eadd4925624b8.png
11345,86,1023,8.407,11345_acc8.4_885785b701fa4d2.png
1450,991,1023,96.872,1450_acc96.9_cd7bcb4a91994ab.png
2473,934,1023,91.300,2473_acc91.3_2845efb1a2d941a.png
5120,669,1023,65.396,5120_acc65.4_3b983e0f4781413.png
5606,611,1023,59.726,5606_acc59.7_864fb891e6944b2.png
9307,206,1023,20.137,9307_acc20.1_d87f469e208d414.png
5152,666,1023,65.103,5152_acc65.1_e58b69a54fab489.png
14413,11,1023,1.075,14413_acc1.1_f9cc973fd2f844b.png
8967,234,1023,22.874,8967_acc22.9_f2d07142a0734a6.png
6532,499,1023,48.778,6532_acc48.8_0a08176599b1463.png
18214,0,1023,0.000,18214_acc0.0_5b70755b9d97499.png
8569,272,1023,26.588,8569_acc26.6_236a8ce161ac4f1.png
11932,64,1023,6.256,11932_acc6.3_8934fb739f24414.png
7057,435,1023,42.522,7057_acc42.5_a3e04decb82d4a8.png
6480,504,1023,49.267,6480_acc49.3_375423a8691d4be.png
2417,938,1023,91.691,2417_acc91.7_aa9ae620b4aa454.png
9744,172,1023,16.813,9744_acc16.8_66369d357498480.png
214,1022,1023,99.902,214_acc99.9_d1d7436d8f42421.png
1343,995,1023,97.263,1343_acc97.3_76b9bcb9d4bb4e2.png
4118,787,1023,76.931,4118_acc76.9_84887ce5d5654ed.png
13814,19,1023,1.857,13814_acc1.9_43f5ad19237b459.png
2004,963,1023,94.135,2004_acc94.1_fb84a6e55ac04b5.png
2400,939,1023,91.789,2400_acc91.8_75552a24aa7b437.png
5344,643,1023,62.854,5344_acc62.9_9bf46357aef6413.png
749,1014,1023,99.120,749_acc99.1_91d79e37f3fa458.png
12126,58,1023,5.670,12126_acc5.7_998e296d11384c3.png
7728,355,1023,34.702,7728_acc34.7_cbfbcc1d84fe4d3.png
10526,124,1023,12.121,10526_acc12.1_f4760b43990a45b.png
2662,922,1023,90.127,2662_acc90.1_b509f08ed0f64b9.png
6265,532,1023,52.004,6265_acc52.0_8ef289fbf14c452.png
17962,0,1023,0.000,17962_acc0.0_0d08ce172677445.png
13182,31,1023,3.030,13182_acc3.0_ee7503c3180b4ff.png
8858,244,1023,23.851,8858_acc23.9_d85abd5b1cce499.png
9581,183,1023,17.889,9581_acc17.9_1a9f4ce6a40644c.png
13570,23,1023,2.248,13570_acc2.2_624c13c4e88548d.png
5396,637,1023,62.268,5396_acc62.3_5e367de10715482.png
3948,805,1023,78.690,3948_acc78.7_e5ea7daddcfd49f.png
2412,938,1023,91.691,2412_acc91.7_09a61111a6b7490.png
10727,113,1023,11.046,10727_acc11.0_4a72857df9c64f4.png
13939,17,1023,1.662,13939_acc1.7_85c8e019f44e422.png
1065,1005,1023,98.240,1065_acc98.2_c8cddb52910243e.png
5168,664,1023,64.907,5168_acc64.9_72e323ab29be4d0.png
8420,286,1023,27.957,8420_acc28.0_6ac27823632844b.png
18553,0,1023,0.000,18553_acc0.0_010dcb6ae70e4bd.png
4301,768,1023,75.073,4301_acc75.1_148b462e26dd47b.png
4292,769,1023,75.171,4292_acc75.2_bc35b841f27c446.png
3269,873,1023,85.337,3269_acc85.3_2d7828ecd11e458.png
1040,1006,1023,98.338,1040_acc98.3_3e43c69784b749d.png
6960,446,1023,43.597,6960_acc43.6_f40d31ddec6443c.png
4275,771,1023,75.367,4275_acc75.4_5d7c1a602cbd421.png
14440,11,1023,1.075,14440_acc1.1_31624f101bec4ff.png
