rank,num_true,num_models,acc_percent,image_path
2811,911,1023,89.052,2811_acc89.1_69511a02a4cc48f.png
2102,959,1023,93.744,2102_acc93.7_1b9f687fa8d3476.png
2587,928,1023,90.714,2587_acc90.7_08fe5853ef2840d.png
2047,961,1023,93.939,2047_acc93.9_79b4eb3834ea441.png
587,1018,1023,99.511,587_acc99.5_ab7648ab7a3e44f.png
2695,920,1023,89.932,2695_acc89.9_65f1d180fec248d.png
6535,498,1023,48.680,6535_acc48.7_cf4173aa2c5f488.png
589,1018,1023,99.511,589_acc99.5_cbe12d0e69384c0.png
4225,777,1023,75.953,4225_acc76.0_9968d5b94ad6482.png
10285,137,1023,13.392,10285_acc13.4_662294c418124b4.png
4169,782,1023,76.442,4169_acc76.4_7e3bf4cc047444e.png
9362,201,1023,19.648,9362_acc19.6_b01dd3dffa3e428.png
776,1014,1023,99.120,776_acc99.1_c785e266f7034ec.png
970,1008,1023,98.534,970_acc98.5_08bef0992dc841d.png
9607,182,1023,17.791,9607_acc17.8_8aca0b9da1bb4a1.png
2063,961,1023,93.939,2063_acc93.9_6bff5ed905ef47b.png
6628,486,1023,47.507,6628_acc47.5_b0e34bd79f1240b.png
2821,911,1023,89.052,2821_acc89.1_d341da1a3265467.png
7127,428,1023,41.838,7127_acc41.8_74cdd336ce0f482.png
4915,696,1023,68.035,4915_acc68.0_ea91e774fa08441.png
1722,978,1023,95.601,1722_acc95.6_70533f62325944b.png
7551,378,1023,36.950,7551_acc37.0_fd4d77761fe148f.png
381,1021,1023,99.804,381_acc99.8_55b37ad4e776490.png
4361,761,1023,74.389,4361_acc74.4_7b7819e98e9947c.png
4574,736,1023,71.945,4574_acc71.9_f0761e328c2048a.png
7247,413,1023,40.371,7247_acc40.4_0f004cecb6d1491.png
1954,966,1023,94.428,1954_acc94.4_0f9a25e7b7f6407.png
1110,1004,1023,98.143,1110_acc98.1_34d08efe502f4b8.png
1129,1003,1023,98.045,1129_acc98.0_74757cf0d6a7437.png
3329,867,1023,84.751,3329_acc84.8_20aecfa1589a402.png
7709,358,1023,34.995,7709_acc35.0_3992ebc1b4ea45e.png
290,1022,1023,99.902,290_acc99.9_8b61a4c7936f424.png
708,1015,1023,99.218,708_acc99.2_8d064d10dca6422.png
1016,1007,1023,98.436,1016_acc98.4_8eb2ec0b809b42b.png
262,1022,1023,99.902,262_acc99.9_7865731f02f3482.png
3920,808,1023,78.983,3920_acc79.0_1eb04240e388487.png
1294,997,1023,97.458,1294_acc97.5_3795b508f322492.png
9877,162,1023,15.836,9877_acc15.8_22e85789d708498.png
4830,707,1023,69.110,4830_acc69.1_1bfd853fd28f4eb.png
2377,941,1023,91.984,2377_acc92.0_2358dc4f393d4ba.png
719,1015,1023,99.218,719_acc99.2_affee514773942a.png
4165,782,1023,76.442,4165_acc76.4_ee964a8faff84f8.png
610,1017,1023,99.413,610_acc99.4_c733beab54ff474.png
8441,284,1023,27.761,8441_acc27.8_09da8214a8474c5.png
3525,846,1023,82.698,3525_acc82.7_246ee84f5403403.png
4187,780,1023,76.246,4187_acc76.2_11f50fd494234c5.png
2754,915,1023,89.443,2754_acc89.4_484963bfea7f4da.png
8105,317,1023,30.987,8105_acc31.0_d04fa20be13f4c6.png
229,1022,1023,99.902,229_acc99.9_a2e0970d405f4d8.png
93,1023,1023,100.000,93_acc100.0_500b0e7476a2433.png
9335,204,1023,19.941,9335_acc19.9_ac472138770d41e.png
8611,267,1023,26.100,8611_acc26.1_5286076d62ee4dd.png
4338,763,1023,74.585,4338_acc74.6_2e74204a13b348f.png
609,1017,1023,99.413,609_acc99.4_caa86a7e4dda489.png
936,1009,1023,98.631,936_acc98.6_797a35f53d5343e.png
5842,581,1023,56.794,5842_acc56.8_64cd4918ebe34f1.png
6822,464,1023,45.357,6822_acc45.4_a2d1cc45dfc841d.png
7622,368,1023,35.973,7622_acc36.0_3aaf68dcd3b9453.png
1624,983,1023,96.090,1624_acc96.1_7a00f4b8c70143e.png
617,1017,1023,99.413,617_acc99.4_8c9534db29364e9.png
2013,963,1023,94.135,2013_acc94.1_7c660f019200412.png
3418,859,1023,83.969,3418_acc84.0_106e2ec496a947e.png
2391,940,1023,91.887,2391_acc91.9_4f41d708841841c.png
