step,path,correct
1,/home/projects/bagon/shared/imagenet512/val/n02089078/ILSVRC2012_val_00045901.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n04039381/ILSVRC2012_val_00014634.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n04141076/ILSVRC2012_val_00028954.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02488702/ILSVRC2012_val_00039808.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n01943899/ILSVRC2012_val_00018605.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02108000/ILSVRC2012_val_00023760.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02104365/ILSVRC2012_val_00035571.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02113712/ILSVRC2012_val_00031415.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n04479046/ILSVRC2012_val_00012561.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02085936/ILSVRC2012_val_00039146.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02325366/ILSVRC2012_val_00041378.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02979186/ILSVRC2012_val_00043731.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n15075141/ILSVRC2012_val_00003835.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02077923/ILSVRC2012_val_00012176.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02233338/ILSVRC2012_val_00019245.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02105505/ILSVRC2012_val_00019932.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02169497/ILSVRC2012_val_00008393.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02443114/ILSVRC2012_val_00019825.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n07860988/ILSVRC2012_val_00008339.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n04090263/ILSVRC2012_val_00006086.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00012801.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02497673/ILSVRC2012_val_00046035.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03109150/ILSVRC2012_val_00015270.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n04259630/ILSVRC2012_val_00014144.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00029339.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03998194/ILSVRC2012_val_00000230.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03544143/ILSVRC2012_val_00001943.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02226429/ILSVRC2012_val_00037893.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n01819313/ILSVRC2012_val_00006687.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02825657/ILSVRC2012_val_00006205.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n01491361/ILSVRC2012_val_00023443.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n04336792/ILSVRC2012_val_00037415.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02112706/ILSVRC2012_val_00029152.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02088364/ILSVRC2012_val_00047309.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03658185/ILSVRC2012_val_00019407.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03690938/ILSVRC2012_val_00003466.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03223299/ILSVRC2012_val_00017518.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03085013/ILSVRC2012_val_00030993.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n03876231/ILSVRC2012_val_00003523.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n10148035/ILSVRC2012_val_00032577.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02965783/ILSVRC2012_val_00036522.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02879718/ILSVRC2012_val_00022831.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n01980166/ILSVRC2012_val_00023339.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02877765/ILSVRC2012_val_00004124.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02871525/ILSVRC2012_val_00045104.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02834397/ILSVRC2012_val_00043290.JPEG,0
1,/home/projects/bagon/shared/imagenet512/val/n02514041/ILSVRC2012_val_00000312.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03785016/ILSVRC2012_val_00048082.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03240683/ILSVRC2012_val_00002703.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04296562/ILSVRC2012_val_00040912.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03937543/ILSVRC2012_val_00008776.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02095889/ILSVRC2012_val_00022642.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02859443/ILSVRC2012_val_00021541.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01740131/ILSVRC2012_val_00027330.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04004767/ILSVRC2012_val_00021479.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04325704/ILSVRC2012_val_00042616.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02965783/ILSVRC2012_val_00048135.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02085620/ILSVRC2012_val_00030519.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04597913/ILSVRC2012_val_00020897.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n15075141/ILSVRC2012_val_00027432.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03018349/ILSVRC2012_val_00024892.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03786901/ILSVRC2012_val_00011653.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01608432/ILSVRC2012_val_00014196.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04204238/ILSVRC2012_val_00028789.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02879718/ILSVRC2012_val_00026610.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02177972/ILSVRC2012_val_00044760.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02105855/ILSVRC2012_val_00018710.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01667778/ILSVRC2012_val_00008327.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02090721/ILSVRC2012_val_00014913.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03633091/ILSVRC2012_val_00009885.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n09229709/ILSVRC2012_val_00012252.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04447861/ILSVRC2012_val_00003415.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04285008/ILSVRC2012_val_00027397.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03840681/ILSVRC2012_val_00025369.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02916936/ILSVRC2012_val_00048317.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02097474/ILSVRC2012_val_00029774.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04286575/ILSVRC2012_val_00011571.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03075370/ILSVRC2012_val_00037402.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03642806/ILSVRC2012_val_00005275.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03075370/ILSVRC2012_val_00006660.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04152593/ILSVRC2012_val_00024781.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02174001/ILSVRC2012_val_00033980.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02087394/ILSVRC2012_val_00003615.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02093428/ILSVRC2012_val_00030915.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04591713/ILSVRC2012_val_00036776.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00025239.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03124170/ILSVRC2012_val_00001875.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03041632/ILSVRC2012_val_00039826.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00022826.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01873310/ILSVRC2012_val_00048752.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03089624/ILSVRC2012_val_00032233.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01806143/ILSVRC2012_val_00002177.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n07614500/ILSVRC2012_val_00031158.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02974003/ILSVRC2012_val_00031038.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04443257/ILSVRC2012_val_00008594.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04023962/ILSVRC2012_val_00042866.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04125021/ILSVRC2012_val_00032650.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02096437/ILSVRC2012_val_00000279.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02804610/ILSVRC2012_val_00012019.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n09428293/ILSVRC2012_val_00036591.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03483316/ILSVRC2012_val_00019088.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03961711/ILSVRC2012_val_00005375.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04317175/ILSVRC2012_val_00009153.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03670208/ILSVRC2012_val_00038679.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04254120/ILSVRC2012_val_00049836.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n07932039/ILSVRC2012_val_00000801.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04355933/ILSVRC2012_val_00043739.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n09428293/ILSVRC2012_val_00004626.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04428191/ILSVRC2012_val_00034195.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03658185/ILSVRC2012_val_00027231.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02100877/ILSVRC2012_val_00006857.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03868242/ILSVRC2012_val_00018170.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02096051/ILSVRC2012_val_00010461.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02834397/ILSVRC2012_val_00010741.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03743016/ILSVRC2012_val_00034818.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02096177/ILSVRC2012_val_00006615.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n12985857/ILSVRC2012_val_00014277.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02895154/ILSVRC2012_val_00016869.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02100236/ILSVRC2012_val_00033432.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00040517.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02108089/ILSVRC2012_val_00038626.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01985128/ILSVRC2012_val_00013932.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03729826/ILSVRC2012_val_00048290.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02895154/ILSVRC2012_val_00012474.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04548280/ILSVRC2012_val_00004307.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02137549/ILSVRC2012_val_00000585.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04376876/ILSVRC2012_val_00006504.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04141975/ILSVRC2012_val_00007650.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04579145/ILSVRC2012_val_00015875.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04317175/ILSVRC2012_val_00032282.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02089078/ILSVRC2012_val_00025466.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02869837/ILSVRC2012_val_00048571.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04487394/ILSVRC2012_val_00013134.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00009561.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02087046/ILSVRC2012_val_00007511.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02120079/ILSVRC2012_val_00013487.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03691459/ILSVRC2012_val_00014908.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04147183/ILSVRC2012_val_00040977.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00046117.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02123597/ILSVRC2012_val_00024760.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03933933/ILSVRC2012_val_00032204.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02111277/ILSVRC2012_val_00043152.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04389033/ILSVRC2012_val_00020377.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02091134/ILSVRC2012_val_00017287.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03976657/ILSVRC2012_val_00039309.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01983481/ILSVRC2012_val_00012183.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02607072/ILSVRC2012_val_00015024.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03127925/ILSVRC2012_val_00025671.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01677366/ILSVRC2012_val_00042698.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04039381/ILSVRC2012_val_00044264.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04442312/ILSVRC2012_val_00046863.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n07860988/ILSVRC2012_val_00035441.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02704792/ILSVRC2012_val_00027071.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02106382/ILSVRC2012_val_00032033.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02497673/ILSVRC2012_val_00021780.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02108915/ILSVRC2012_val_00047762.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04037443/ILSVRC2012_val_00010565.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03483316/ILSVRC2012_val_00039288.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03196217/ILSVRC2012_val_00014987.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03045698/ILSVRC2012_val_00037760.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02356798/ILSVRC2012_val_00006392.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02093428/ILSVRC2012_val_00023528.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03776460/ILSVRC2012_val_00005878.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n01601694/ILSVRC2012_val_00038159.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04127249/ILSVRC2012_val_00045931.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03598930/ILSVRC2012_val_00003003.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03691459/ILSVRC2012_val_00025111.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02443484/ILSVRC2012_val_00033362.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02396427/ILSVRC2012_val_00038735.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n04522168/ILSVRC2012_val_00018777.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03657121/ILSVRC2012_val_00027626.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n02088632/ILSVRC2012_val_00049779.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n07930864/ILSVRC2012_val_00005958.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03709823/ILSVRC2012_val_00041496.JPEG,0
2,/home/projects/bagon/shared/imagenet512/val/n03929660/ILSVRC2012_val_00029852.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n02445715/ILSVRC2012_val_00008722.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n04277352/ILSVRC2012_val_00032999.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n03982430/ILSVRC2012_val_00007285.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n03776460/ILSVRC2012_val_00035978.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n03710721/ILSVRC2012_val_00030318.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n03532672/ILSVRC2012_val_00018823.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n07871810/ILSVRC2012_val_00012785.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n07613480/ILSVRC2012_val_00015142.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n04118776/ILSVRC2012_val_00039429.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n07932039/ILSVRC2012_val_00006310.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n02799071/ILSVRC2012_val_00044650.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n01582220/ILSVRC2012_val_00041206.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n04005630/ILSVRC2012_val_00043759.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n02281787/ILSVRC2012_val_00020376.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n04270147/ILSVRC2012_val_00013086.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n07880968/ILSVRC2012_val_00043411.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n04033995/ILSVRC2012_val_00012625.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n02808304/ILSVRC2012_val_00048667.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n02092339/ILSVRC2012_val_00014605.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n01910747/ILSVRC2012_val_00015039.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n03062245/ILSVRC2012_val_00003798.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n01734418/ILSVRC2012_val_00021974.JPEG,0
3,/home/projects/bagon/shared/imagenet512/val/n02105162/ILSVRC2012_val_00045440.JPEG,0
