wnid,label,rank,image_path
n04243546,"slot, one-armed bandit",25487,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00022180.JPEG"
n04243546,"slot, one-armed bandit",28297,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00046861.JPEG"
n04243546,"slot, one-armed bandit",29552,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00048665.JPEG"
n04243546,"slot, one-armed bandit",33059,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00036022.JPEG"
n04243546,"slot, one-armed bandit",35073,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00014313.JPEG"
n04243546,"slot, one-armed bandit",35758,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00027578.JPEG"
n04243546,"slot, one-armed bandit",39003,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00011654.JPEG"
n04243546,"slot, one-armed bandit",45146,"/home/projects/bagon/shared/imagenet512/val/n04243546/ILSVRC2012_val_00018690.JPEG"
n03930630,"pickup, pickup truck",2284,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00021802.JPEG"
n03930630,"pickup, pickup truck",3100,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00036504.JPEG"
n03930630,"pickup, pickup truck",4009,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00001307.JPEG"
n03930630,"pickup, pickup truck",4313,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00047595.JPEG"
n03930630,"pickup, pickup truck",5315,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00026743.JPEG"
n03930630,"pickup, pickup truck",7309,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00009098.JPEG"
n03930630,"pickup, pickup truck",9101,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00017538.JPEG"
n03930630,"pickup, pickup truck",13834,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00008606.JPEG"
n03930630,"pickup, pickup truck",15269,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00035897.JPEG"
n03930630,"pickup, pickup truck",16729,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00016098.JPEG"
n03930630,"pickup, pickup truck",16793,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00033589.JPEG"
n03930630,"pickup, pickup truck",17225,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00025354.JPEG"
n03930630,"pickup, pickup truck",17781,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00023096.JPEG"
n03930630,"pickup, pickup truck",18743,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00017152.JPEG"
n03930630,"pickup, pickup truck",19859,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00049612.JPEG"
n03930630,"pickup, pickup truck",20745,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00010012.JPEG"
n03930630,"pickup, pickup truck",21630,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00010907.JPEG"
n03930630,"pickup, pickup truck",21781,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00032894.JPEG"
n03930630,"pickup, pickup truck",21894,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00039508.JPEG"
n03930630,"pickup, pickup truck",22718,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00013704.JPEG"
n03930630,"pickup, pickup truck",22977,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00022918.JPEG"
n03930630,"pickup, pickup truck",23073,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00013435.JPEG"
n03930630,"pickup, pickup truck",23116,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00025131.JPEG"
n03930630,"pickup, pickup truck",24698,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00041314.JPEG"
n03930630,"pickup, pickup truck",24940,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00027679.JPEG"
n03930630,"pickup, pickup truck",25787,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00000049.JPEG"
n03930630,"pickup, pickup truck",26730,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00026922.JPEG"
n03930630,"pickup, pickup truck",27725,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00001156.JPEG"
n03930630,"pickup, pickup truck",28813,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00038049.JPEG"
n03930630,"pickup, pickup truck",30436,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00047676.JPEG"
n03930630,"pickup, pickup truck",33791,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00037136.JPEG"
n03930630,"pickup, pickup truck",35058,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00018700.JPEG"
n03930630,"pickup, pickup truck",36162,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00034975.JPEG"
n03930630,"pickup, pickup truck",36448,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00044388.JPEG"
n03930630,"pickup, pickup truck",40517,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00039120.JPEG"
n03930630,"pickup, pickup truck",41126,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00026503.JPEG"
n03930630,"pickup, pickup truck",41382,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00015879.JPEG"
n03930630,"pickup, pickup truck",41408,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00024317.JPEG"
n03930630,"pickup, pickup truck",42195,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00049525.JPEG"
n03930630,"pickup, pickup truck",42296,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00045071.JPEG"
n03930630,"pickup, pickup truck",42969,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00017360.JPEG"
n03930630,"pickup, pickup truck",43283,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00029772.JPEG"
n03930630,"pickup, pickup truck",44292,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00049789.JPEG"
n03930630,"pickup, pickup truck",44938,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00007733.JPEG"
n03930630,"pickup, pickup truck",45037,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00027997.JPEG"
n03930630,"pickup, pickup truck",45647,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00017708.JPEG"
n03930630,"pickup, pickup truck",46024,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00039963.JPEG"
n03930630,"pickup, pickup truck",46483,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00003080.JPEG"
n03930630,"pickup, pickup truck",46791,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00026079.JPEG"
n03930630,"pickup, pickup truck",47187,"/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00029046.JPEG"
n03188531,"diaper, nappy, napkin",4258,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00032218.JPEG"
n03188531,"diaper, nappy, napkin",8911,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00013732.JPEG"
n03188531,"diaper, nappy, napkin",9438,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00049038.JPEG"
n03188531,"diaper, nappy, napkin",12949,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00002699.JPEG"
n03188531,"diaper, nappy, napkin",13286,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00018058.JPEG"
n03188531,"diaper, nappy, napkin",15222,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00042598.JPEG"
n03188531,"diaper, nappy, napkin",15296,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00006233.JPEG"
n03188531,"diaper, nappy, napkin",16119,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00046665.JPEG"
n03188531,"diaper, nappy, napkin",20620,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00041052.JPEG"
n03188531,"diaper, nappy, napkin",20636,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00023284.JPEG"
n03188531,"diaper, nappy, napkin",21618,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00024563.JPEG"
n03188531,"diaper, nappy, napkin",22550,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00016502.JPEG"
n03188531,"diaper, nappy, napkin",24459,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00004916.JPEG"
n03188531,"diaper, nappy, napkin",25610,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00009299.JPEG"
n03188531,"diaper, nappy, napkin",26008,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00026240.JPEG"
n03188531,"diaper, nappy, napkin",26707,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00014742.JPEG"
n03188531,"diaper, nappy, napkin",26724,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00032769.JPEG"
n03188531,"diaper, nappy, napkin",26792,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00045688.JPEG"
n03188531,"diaper, nappy, napkin",27080,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00044826.JPEG"
n03188531,"diaper, nappy, napkin",27148,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00022702.JPEG"
n03188531,"diaper, nappy, napkin",27219,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00039509.JPEG"
n03188531,"diaper, nappy, napkin",27339,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00027528.JPEG"
n03188531,"diaper, nappy, napkin",27438,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00026069.JPEG"
n03188531,"diaper, nappy, napkin",28103,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00036101.JPEG"
n03188531,"diaper, nappy, napkin",28610,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00039191.JPEG"
n03188531,"diaper, nappy, napkin",28971,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00023348.JPEG"
n03188531,"diaper, nappy, napkin",29509,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00014675.JPEG"
n03188531,"diaper, nappy, napkin",29775,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00017183.JPEG"
n03188531,"diaper, nappy, napkin",30887,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00000493.JPEG"
n03188531,"diaper, nappy, napkin",32209,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00012700.JPEG"
n03188531,"diaper, nappy, napkin",32272,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00017089.JPEG"
n03188531,"diaper, nappy, napkin",33972,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00014142.JPEG"
n03188531,"diaper, nappy, napkin",35939,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00021254.JPEG"
n03188531,"diaper, nappy, napkin",35971,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00024495.JPEG"
n03188531,"diaper, nappy, napkin",36544,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00034183.JPEG"
n03188531,"diaper, nappy, napkin",38586,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00019240.JPEG"
n03188531,"diaper, nappy, napkin",38774,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00033158.JPEG"
n03188531,"diaper, nappy, napkin",39405,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00007673.JPEG"
n03188531,"diaper, nappy, napkin",39444,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00001991.JPEG"
n03188531,"diaper, nappy, napkin",39571,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00038709.JPEG"
n03188531,"diaper, nappy, napkin",39721,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00037550.JPEG"
n03188531,"diaper, nappy, napkin",40138,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00033272.JPEG"
n03188531,"diaper, nappy, napkin",42322,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00002075.JPEG"
n03188531,"diaper, nappy, napkin",42871,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00010368.JPEG"
n03188531,"diaper, nappy, napkin",45020,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00015180.JPEG"
n03188531,"diaper, nappy, napkin",45633,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00030302.JPEG"
n03188531,"diaper, nappy, napkin",45883,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00039269.JPEG"
n03188531,"diaper, nappy, napkin",48509,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00012531.JPEG"
n03188531,"diaper, nappy, napkin",49395,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00017610.JPEG"
n03188531,"diaper, nappy, napkin",49430,"/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00010735.JPEG"
n02971356,"carton",2312,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00022821.JPEG"
n02971356,"carton",4459,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00028266.JPEG"
n02971356,"carton",15720,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00000019.JPEG"
n02971356,"carton",18489,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00004007.JPEG"
n02971356,"carton",22525,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00048519.JPEG"
n02971356,"carton",23171,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00013098.JPEG"
n02971356,"carton",24994,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00030546.JPEG"
n02971356,"carton",25502,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00028033.JPEG"
n02971356,"carton",25684,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00035829.JPEG"
n02971356,"carton",27340,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00013967.JPEG"
n02971356,"carton",27445,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00028164.JPEG"
n02971356,"carton",27744,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00006483.JPEG"
n02971356,"carton",30327,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00000831.JPEG"
n02971356,"carton",30919,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00036799.JPEG"
n02971356,"carton",31497,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00028771.JPEG"
n02971356,"carton",32246,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00015884.JPEG"
n02971356,"carton",32265,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00003926.JPEG"
n02971356,"carton",33700,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00029119.JPEG"
n02971356,"carton",35261,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00023953.JPEG"
n02971356,"carton",36475,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00042538.JPEG"
n02971356,"carton",36645,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00018125.JPEG"
n02971356,"carton",36925,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00040695.JPEG"
n02971356,"carton",37433,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00046050.JPEG"
n02971356,"carton",38079,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00045169.JPEG"
n02971356,"carton",38308,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00013773.JPEG"
n02971356,"carton",38324,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00006303.JPEG"
n02971356,"carton",39043,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00023664.JPEG"
n02971356,"carton",39909,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00022906.JPEG"
n02971356,"carton",41064,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00028821.JPEG"
n02971356,"carton",41494,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00030745.JPEG"
n02971356,"carton",41625,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00003494.JPEG"
n02971356,"carton",41704,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00008741.JPEG"
n02971356,"carton",41871,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00013835.JPEG"
n02971356,"carton",42313,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00008083.JPEG"
n02971356,"carton",43158,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00029699.JPEG"
n02971356,"carton",44209,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00026415.JPEG"
n02971356,"carton",44504,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00045474.JPEG"
n02971356,"carton",45114,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00035114.JPEG"
n02971356,"carton",45640,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00043603.JPEG"
n02971356,"carton",46380,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00018554.JPEG"
n02971356,"carton",46381,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00041985.JPEG"
n02971356,"carton",46743,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00039126.JPEG"
n02971356,"carton",46969,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00041798.JPEG"
n02971356,"carton",47488,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00034292.JPEG"
n02971356,"carton",47750,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00040517.JPEG"
n02971356,"carton",48228,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00008466.JPEG"
n02971356,"carton",48409,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00006878.JPEG"
n02971356,"carton",49122,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00041631.JPEG"
n02971356,"carton",49213,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00029803.JPEG"
n02971356,"carton",49989,"/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00022451.JPEG"
n03908618,"pencil box, pencil case",657,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00018549.JPEG"
n03908618,"pencil box, pencil case",1889,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00012038.JPEG"
n03908618,"pencil box, pencil case",7149,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00020480.JPEG"
n03908618,"pencil box, pencil case",8945,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00008689.JPEG"
n03908618,"pencil box, pencil case",14618,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00030608.JPEG"
n03908618,"pencil box, pencil case",14944,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00004296.JPEG"
n03908618,"pencil box, pencil case",15019,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00014098.JPEG"
n03908618,"pencil box, pencil case",19191,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00030295.JPEG"
n03908618,"pencil box, pencil case",20763,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00040508.JPEG"
n03908618,"pencil box, pencil case",20945,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00007714.JPEG"
n03908618,"pencil box, pencil case",21522,"/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00010043.JPEG"
