path,first_correct_step
/home/projects/bagon/shared/imagenet512/val/n01873310/ILSVRC2012_val_00029318.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03956157/ILSVRC2012_val_00002620.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04275548/ILSVRC2012_val_00046667.JPEG,366
/home/projects/bagon/shared/imagenet512/val/n03223299/ILSVRC2012_val_00002322.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04367480/ILSVRC2012_val_00026131.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03393912/ILSVRC2012_val_00003909.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01986214/ILSVRC2012_val_00012143.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02107142/ILSVRC2012_val_00016401.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02105162/ILSVRC2012_val_00019957.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03457902/ILSVRC2012_val_00049183.JPEG,730
/home/projects/bagon/shared/imagenet512/val/n04523525/ILSVRC2012_val_00007144.JPEG,679
/home/projects/bagon/shared/imagenet512/val/n03141823/ILSVRC2012_val_00016028.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02086646/ILSVRC2012_val_00018584.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03902125/ILSVRC2012_val_00036886.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01592084/ILSVRC2012_val_00046422.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02963159/ILSVRC2012_val_00041988.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01742172/ILSVRC2012_val_00029153.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02006656/ILSVRC2012_val_00043081.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02281787/ILSVRC2012_val_00045620.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04367480/ILSVRC2012_val_00049045.JPEG,793
/home/projects/bagon/shared/imagenet512/val/n03594734/ILSVRC2012_val_00037837.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02965783/ILSVRC2012_val_00032105.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03599486/ILSVRC2012_val_00022242.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02276258/ILSVRC2012_val_00004453.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01945685/ILSVRC2012_val_00016138.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02672831/ILSVRC2012_val_00001431.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02965783/ILSVRC2012_val_00023349.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04200800/ILSVRC2012_val_00014459.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02412080/ILSVRC2012_val_00048706.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03841143/ILSVRC2012_val_00001877.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03425413/ILSVRC2012_val_00040715.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02692877/ILSVRC2012_val_00036051.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02093991/ILSVRC2012_val_00016922.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03970156/ILSVRC2012_val_00015016.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02090721/ILSVRC2012_val_00001808.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03724870/ILSVRC2012_val_00001334.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03924679/ILSVRC2012_val_00009835.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02317335/ILSVRC2012_val_00010703.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02342885/ILSVRC2012_val_00016460.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03891251/ILSVRC2012_val_00026124.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n12985857/ILSVRC2012_val_00019413.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03207941/ILSVRC2012_val_00003799.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02102480/ILSVRC2012_val_00001550.JPEG,752
/home/projects/bagon/shared/imagenet512/val/n04579145/ILSVRC2012_val_00031554.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07590611/ILSVRC2012_val_00040624.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02134084/ILSVRC2012_val_00021889.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03627232/ILSVRC2012_val_00030673.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n09835506/ILSVRC2012_val_00018432.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02123394/ILSVRC2012_val_00012798.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02777292/ILSVRC2012_val_00021782.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01622779/ILSVRC2012_val_00009415.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01675722/ILSVRC2012_val_00022309.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04200800/ILSVRC2012_val_00004232.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03445777/ILSVRC2012_val_00006468.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01677366/ILSVRC2012_val_00044659.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02111277/ILSVRC2012_val_00034681.JPEG,703
/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00032286.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02106166/ILSVRC2012_val_00035510.JPEG,737
/home/projects/bagon/shared/imagenet512/val/n02091134/ILSVRC2012_val_00003597.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n09229709/ILSVRC2012_val_00031525.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04311004/ILSVRC2012_val_00038332.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03404251/ILSVRC2012_val_00027815.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01855672/ILSVRC2012_val_00015675.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01518878/ILSVRC2012_val_00032849.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03495258/ILSVRC2012_val_00038244.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07714571/ILSVRC2012_val_00035929.JPEG,803
/home/projects/bagon/shared/imagenet512/val/n03891251/ILSVRC2012_val_00038512.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02704792/ILSVRC2012_val_00049843.JPEG,488
/home/projects/bagon/shared/imagenet512/val/n02097130/ILSVRC2012_val_00049281.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n06794110/ILSVRC2012_val_00034625.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03584829/ILSVRC2012_val_00041067.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03803284/ILSVRC2012_val_00044837.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02101388/ILSVRC2012_val_00040496.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02226429/ILSVRC2012_val_00028492.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01883070/ILSVRC2012_val_00036590.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02138441/ILSVRC2012_val_00040642.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03220513/ILSVRC2012_val_00040458.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04277352/ILSVRC2012_val_00001657.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04277352/ILSVRC2012_val_00020067.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03920288/ILSVRC2012_val_00010679.JPEG,643
/home/projects/bagon/shared/imagenet512/val/n02963159/ILSVRC2012_val_00001299.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02190166/ILSVRC2012_val_00019460.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03467068/ILSVRC2012_val_00012225.JPEG,765
/home/projects/bagon/shared/imagenet512/val/n03240683/ILSVRC2012_val_00002703.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02011460/ILSVRC2012_val_00022706.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02105641/ILSVRC2012_val_00009784.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03207743/ILSVRC2012_val_00047345.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03937543/ILSVRC2012_val_00016390.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02112706/ILSVRC2012_val_00034056.JPEG,742
/home/projects/bagon/shared/imagenet512/val/n04517823/ILSVRC2012_val_00042795.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07831146/ILSVRC2012_val_00017780.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03944341/ILSVRC2012_val_00048609.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01675722/ILSVRC2012_val_00004638.JPEG,785
/home/projects/bagon/shared/imagenet512/val/n01768244/ILSVRC2012_val_00008410.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03891251/ILSVRC2012_val_00033600.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02100583/ILSVRC2012_val_00045930.JPEG,776
/home/projects/bagon/shared/imagenet512/val/n04099969/ILSVRC2012_val_00024320.JPEG,443
/home/projects/bagon/shared/imagenet512/val/n02264363/ILSVRC2012_val_00047169.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02814533/ILSVRC2012_val_00000175.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03388043/ILSVRC2012_val_00027711.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01981276/ILSVRC2012_val_00015402.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02701002/ILSVRC2012_val_00029222.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03271574/ILSVRC2012_val_00049117.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01734418/ILSVRC2012_val_00022482.JPEG,368
/home/projects/bagon/shared/imagenet512/val/n02127052/ILSVRC2012_val_00036625.JPEG,807
/home/projects/bagon/shared/imagenet512/val/n04579145/ILSVRC2012_val_00047883.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03814639/ILSVRC2012_val_00008344.JPEG,626
/home/projects/bagon/shared/imagenet512/val/n03017168/ILSVRC2012_val_00030718.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00020873.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01796340/ILSVRC2012_val_00015565.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03843555/ILSVRC2012_val_00008315.JPEG,574
/home/projects/bagon/shared/imagenet512/val/n04065272/ILSVRC2012_val_00021353.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02115913/ILSVRC2012_val_00015888.JPEG,793
/home/projects/bagon/shared/imagenet512/val/n02655020/ILSVRC2012_val_00008730.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04435653/ILSVRC2012_val_00040341.JPEG,746
/home/projects/bagon/shared/imagenet512/val/n01689811/ILSVRC2012_val_00019152.JPEG,218
/home/projects/bagon/shared/imagenet512/val/n04040759/ILSVRC2012_val_00030739.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01798484/ILSVRC2012_val_00042509.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07753113/ILSVRC2012_val_00047228.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02802426/ILSVRC2012_val_00017397.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07760859/ILSVRC2012_val_00025217.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02787622/ILSVRC2012_val_00027131.JPEG,442
/home/projects/bagon/shared/imagenet512/val/n03062245/ILSVRC2012_val_00028278.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02326432/ILSVRC2012_val_00029401.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03788195/ILSVRC2012_val_00002735.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04141076/ILSVRC2012_val_00011804.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03929855/ILSVRC2012_val_00034359.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07717556/ILSVRC2012_val_00000674.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03530642/ILSVRC2012_val_00001784.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04086273/ILSVRC2012_val_00047706.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02097047/ILSVRC2012_val_00020018.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03891332/ILSVRC2012_val_00002584.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04251144/ILSVRC2012_val_00008450.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02233338/ILSVRC2012_val_00017845.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01748264/ILSVRC2012_val_00042109.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04099969/ILSVRC2012_val_00024620.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01917289/ILSVRC2012_val_00032621.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03814639/ILSVRC2012_val_00023271.JPEG,643
/home/projects/bagon/shared/imagenet512/val/n01872401/ILSVRC2012_val_00045140.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02108915/ILSVRC2012_val_00047896.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02009912/ILSVRC2012_val_00022373.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02403003/ILSVRC2012_val_00026120.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02112137/ILSVRC2012_val_00006664.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02807133/ILSVRC2012_val_00017760.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02790996/ILSVRC2012_val_00035359.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00004423.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07873807/ILSVRC2012_val_00004281.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07753592/ILSVRC2012_val_00022193.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03874599/ILSVRC2012_val_00037679.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02797295/ILSVRC2012_val_00023460.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02111277/ILSVRC2012_val_00000045.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01631663/ILSVRC2012_val_00000276.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02445715/ILSVRC2012_val_00028802.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07613480/ILSVRC2012_val_00002380.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02408429/ILSVRC2012_val_00032045.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02095889/ILSVRC2012_val_00042005.JPEG,760
/home/projects/bagon/shared/imagenet512/val/n04118776/ILSVRC2012_val_00010568.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02444819/ILSVRC2012_val_00027060.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02412080/ILSVRC2012_val_00019446.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03065424/ILSVRC2012_val_00005299.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00020880.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02692877/ILSVRC2012_val_00026359.JPEG,796
/home/projects/bagon/shared/imagenet512/val/n02514041/ILSVRC2012_val_00046558.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02325366/ILSVRC2012_val_00020917.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03786901/ILSVRC2012_val_00028930.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04483307/ILSVRC2012_val_00033339.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03187595/ILSVRC2012_val_00031617.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02113186/ILSVRC2012_val_00042210.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02794156/ILSVRC2012_val_00002404.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02321529/ILSVRC2012_val_00029916.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02107312/ILSVRC2012_val_00007236.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01796340/ILSVRC2012_val_00047258.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02091635/ILSVRC2012_val_00001812.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03602883/ILSVRC2012_val_00018272.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03763968/ILSVRC2012_val_00047013.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03857828/ILSVRC2012_val_00022455.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03445777/ILSVRC2012_val_00007755.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01728920/ILSVRC2012_val_00032086.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02002724/ILSVRC2012_val_00037766.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03384352/ILSVRC2012_val_00036594.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02869837/ILSVRC2012_val_00036768.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02410509/ILSVRC2012_val_00030959.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02317335/ILSVRC2012_val_00023403.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02096177/ILSVRC2012_val_00035473.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01770081/ILSVRC2012_val_00022764.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02417914/ILSVRC2012_val_00025982.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01665541/ILSVRC2012_val_00004221.JPEG,256
/home/projects/bagon/shared/imagenet512/val/n03814639/ILSVRC2012_val_00006719.JPEG,788
/home/projects/bagon/shared/imagenet512/val/n03637318/ILSVRC2012_val_00021095.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03649909/ILSVRC2012_val_00026117.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02105855/ILSVRC2012_val_00003810.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02437616/ILSVRC2012_val_00030358.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03838899/ILSVRC2012_val_00034019.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03788365/ILSVRC2012_val_00008171.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03028079/ILSVRC2012_val_00009705.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02110627/ILSVRC2012_val_00012470.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02110806/ILSVRC2012_val_00025245.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07768694/ILSVRC2012_val_00003593.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02445715/ILSVRC2012_val_00048581.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03452741/ILSVRC2012_val_00013511.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01806567/ILSVRC2012_val_00016421.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02666196/ILSVRC2012_val_00019623.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03457902/ILSVRC2012_val_00005989.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02090622/ILSVRC2012_val_00006265.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02094433/ILSVRC2012_val_00045790.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01806567/ILSVRC2012_val_00031776.JPEG,650
/home/projects/bagon/shared/imagenet512/val/n02099267/ILSVRC2012_val_00030236.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02097298/ILSVRC2012_val_00007546.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02101006/ILSVRC2012_val_00004977.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07745940/ILSVRC2012_val_00031509.JPEG,609
/home/projects/bagon/shared/imagenet512/val/n02442845/ILSVRC2012_val_00041633.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03942813/ILSVRC2012_val_00033381.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03208938/ILSVRC2012_val_00004668.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01774750/ILSVRC2012_val_00032091.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01955084/ILSVRC2012_val_00012093.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04200800/ILSVRC2012_val_00022173.JPEG,609
/home/projects/bagon/shared/imagenet512/val/n12144580/ILSVRC2012_val_00021550.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03372029/ILSVRC2012_val_00043562.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04099969/ILSVRC2012_val_00017214.JPEG,711
/home/projects/bagon/shared/imagenet512/val/n03970156/ILSVRC2012_val_00019576.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03785016/ILSVRC2012_val_00031789.JPEG,650
/home/projects/bagon/shared/imagenet512/val/n02799071/ILSVRC2012_val_00006073.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02089078/ILSVRC2012_val_00019636.JPEG,550
/home/projects/bagon/shared/imagenet512/val/n01687978/ILSVRC2012_val_00033218.JPEG,277
/home/projects/bagon/shared/imagenet512/val/n02356798/ILSVRC2012_val_00042334.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04532670/ILSVRC2012_val_00045576.JPEG,690
/home/projects/bagon/shared/imagenet512/val/n07613480/ILSVRC2012_val_00004874.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04239074/ILSVRC2012_val_00002333.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03445924/ILSVRC2012_val_00018661.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03930630/ILSVRC2012_val_00008606.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02909870/ILSVRC2012_val_00027739.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04311004/ILSVRC2012_val_00019351.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02113978/ILSVRC2012_val_00014877.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01806567/ILSVRC2012_val_00040002.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02687172/ILSVRC2012_val_00026494.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01945685/ILSVRC2012_val_00041593.JPEG,473
/home/projects/bagon/shared/imagenet512/val/n02102177/ILSVRC2012_val_00012948.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n07697313/ILSVRC2012_val_00043140.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02002556/ILSVRC2012_val_00035837.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03388183/ILSVRC2012_val_00039206.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04584207/ILSVRC2012_val_00022546.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03697007/ILSVRC2012_val_00047600.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n01978287/ILSVRC2012_val_00020536.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n03977966/ILSVRC2012_val_00009917.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04552348/ILSVRC2012_val_00038939.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02643566/ILSVRC2012_val_00030309.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02457408/ILSVRC2012_val_00044983.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04209239/ILSVRC2012_val_00015342.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n02090622/ILSVRC2012_val_00035764.JPEG,-1
/home/projects/bagon/shared/imagenet512/val/n04532106/ILSVRC2012_val_00038650.JPEG,350
/home/projects/bagon/shared/imagenet512/val/n03452741/ILSVRC2012_val_00034629.JPEG,-1
