rank,num_true,num_models,acc_percent,image_path
2190,954,1023,93.255,2190_acc93.3_07cfa102ff794a7.png
17940,0,1023,0.000,17940_acc0.0_c624e572495f490.png
10827,109,1023,10.655,10827_acc10.7_7c5698680f9d489.png
548,1018,1023,99.511,548_acc99.5_e76ac3b1c756426.png
6254,534,1023,52.199,6254_acc52.2_de6d0bdae421478.png
5347,643,1023,62.854,5347_acc62.9_ecca855585ce442.png
6600,490,1023,47.898,6600_acc47.9_2b4710ac2ab3498.png
9611,182,1023,17.791,9611_acc17.8_99d75294cb0b493.png
16475,1,1023,0.098,16475_acc0.1_b1201d56fd8c4c4.png
2067,961,1023,93.939,2067_acc93.9_23c975919288472.png
486,1020,1023,99.707,486_acc99.7_294ff7c18961421.png
9984,156,1023,15.249,9984_acc15.2_60f865cdb9ce45c.png
3880,812,1023,79.374,3880_acc79.4_c000e2419cc6426.png
12165,57,1023,5.572,12165_acc5.6_8e51dd29b860478.png
5822,583,1023,56.989,5822_acc57.0_c9f990bd9105463.png
15305,5,1023,0.489,15305_acc0.5_436b0931ea9c49d.png
4722,720,1023,70.381,4722_acc70.4_5a87a9804af44f5.png
4548,739,1023,72.239,4548_acc72.2_c530b91d0766421.png
10046,152,1023,14.858,10046_acc14.9_d0ade0e6993649a.png
12808,39,1023,3.812,12808_acc3.8_a24b723f60e8463.png
8145,313,1023,30.596,8145_acc30.6_8712705ed87a41c.png
12950,36,1023,3.519,12950_acc3.5_413e52aa632749c.png
7465,388,1023,37.928,7465_acc37.9_57f277c46db24e8.png
7941,333,1023,32.551,7941_acc32.6_e98f40e0cefd4db.png
2510,933,1023,91.202,2510_acc91.2_b0036df9bdfc454.png
5178,663,1023,64.809,5178_acc64.8_f5cabee1fe8b43d.png
18377,0,1023,0.000,18377_acc0.0_eb5b1de2f8e64bf.png
3684,833,1023,81.427,3684_acc81.4_5b30b1a070a24d1.png
7212,417,1023,40.762,7212_acc40.8_bba855450072450.png
5946,570,1023,55.718,5946_acc55.7_dc7ea6cf5af14e5.png
8031,324,1023,31.672,8031_acc31.7_7ae1ac6cb445429.png
2558,930,1023,90.909,2558_acc90.9_9987a2d541b94e9.png
4844,706,1023,69.013,4844_acc69.0_207008ec0e5e4db.png
7776,351,1023,34.311,7776_acc34.3_067a0221e79d433.png
7430,392,1023,38.319,7430_acc38.3_3c0b2f82c5c540d.png
6095,552,1023,53.959,6095_acc54.0_35b76a1d2f7c455.png
9342,204,1023,19.941,9342_acc19.9_a11eb81d75224a9.png
3878,812,1023,79.374,3878_acc79.4_2e4a421da30d4af.png
5660,602,1023,58.847,5660_acc58.8_3606839486bf48c.png
14021,16,1023,1.564,14021_acc1.6_9aada3817593499.png
11174,93,1023,9.091,11174_acc9.1_415d1c2450404d2.png
15986,2,1023,0.196,15986_acc0.2_b893f5f44f4345e.png
5970,567,1023,55.425,5970_acc55.4_a7047b5fa7b547a.png
10432,128,1023,12.512,10432_acc12.5_864cd42579254cc.png
7437,391,1023,38.221,7437_acc38.2_2ec605075ea847b.png
18142,0,1023,0.000,18142_acc0.0_29308ff623e0439.png
4329,765,1023,74.780,4329_acc74.8_19ba404ba20c4f8.png
5360,642,1023,62.757,5360_acc62.8_eaaba636f05a461.png
10957,103,1023,10.068,10957_acc10.1_f432c370ca664ce.png
6204,540,1023,52.786,6204_acc52.8_67dffc8d27ee4e6.png
7084,433,1023,42.326,7084_acc42.3_5e8c9f69681f4de.png
9221,213,1023,20.821,9221_acc20.8_f10fdbf33c6c442.png
7070,434,1023,42.424,7070_acc42.4_9dc07cae0beb43d.png
8,1023,1023,100.000,8_acc100.0_736a17887ab2459.png
11192,92,1023,8.993,11192_acc9.0_e0541e11c0a54b3.png
9913,160,1023,15.640,9913_acc15.6_48fa00b8f122436.png
6680,481,1023,47.019,6680_acc47.0_ac45cd8c6fd4401.png
8905,240,1023,23.460,8905_acc23.5_7f19484a7b5445d.png
10256,138,1023,13.490,10256_acc13.5_f381472c38f74a6.png
5950,569,1023,55.621,5950_acc55.6_3b40d7bfb991410.png
2972,900,1023,87.977,2972_acc88.0_3b893d35a6ad40d.png
4069,793,1023,77.517,4069_acc77.5_5f8b9c6a961e4a9.png
13228,30,1023,2.933,13228_acc2.9_a7a21152cb6e481.png
1070,1005,1023,98.240,1070_acc98.2_19d86453637b437.png
6350,523,1023,51.124,6350_acc51.1_729cb00ab32b4ae.png
10369,132,1023,12.903,10369_acc12.9_c7447516940c406.png
1590,984,1023,96.188,1590_acc96.2_9b66532acc5b473.png
12006,62,1023,6.061,12006_acc6.1_33e5517c20904b8.png
8712,258,1023,25.220,8712_acc25.2_718f47ddf4394ce.png
7648,365,1023,35.679,7648_acc35.7_277127d1dcc749c.png
17916,0,1023,0.000,17916_acc0.0_ae63a3fbb37b491.png
15122,6,1023,0.587,15122_acc0.6_730ea30d077b45d.png
2007,963,1023,94.135,2007_acc94.1_4dd4ef33f22a4ff.png
14897,7,1023,0.684,14897_acc0.7_55a8296cb5a2421.png
