rank,num_true,num_models,acc_percent,image_path
16907,0,1023,0.000,16907_acc0.0_99229c4f92ea42f.png
6876,457,1023,44.673,6876_acc44.7_d528b2cd7784412.png
12786,39,1023,3.812,12786_acc3.8_cc1ce2b9aa7b459.png
11566,76,1023,7.429,11566_acc7.4_3d6a380868d9426.png
10281,137,1023,13.392,10281_acc13.4_185e403e52434da.png
13652,22,1023,2.151,13652_acc2.2_9712bccdfbc8479.png
16128,1,1023,0.098,16128_acc0.1_8ebd883667cc40a.png
6868,458,1023,44.770,6868_acc44.8_ee524a7ed58946c.png
11328,86,1023,8.407,11328_acc8.4_f54d377408d54fd.png
14441,11,1023,1.075,14441_acc1.1_4755a7d196ee4c7.png
10287,137,1023,13.392,10287_acc13.4_1f852eb6a8674b8.png
9183,216,1023,21.114,9183_acc21.1_dd9ba184f03b460.png
7181,421,1023,41.153,7181_acc41.2_da1975c2994e403.png
13458,25,1023,2.444,13458_acc2.4_ca145bb4484b40f.png
9494,191,1023,18.671,9494_acc18.7_d04c043e1df742d.png
12761,40,1023,3.910,12761_acc3.9_a88c2306dfab4ae.png
7050,435,1023,42.522,7050_acc42.5_d0e8ebcbe83445f.png
11800,68,1023,6.647,11800_acc6.6_b5db777e26c2435.png
7642,365,1023,35.679,7642_acc35.7_cf0e7cf255a14a8.png
5840,582,1023,56.891,5840_acc56.9_c7e9d788d4f346c.png
14988,7,1023,0.684,14988_acc0.7_49befe7369c04d6.png
13629,22,1023,2.151,13629_acc2.2_aea272882b7a4f3.png
15841,2,1023,0.196,15841_acc0.2_c14aaa280ad44fb.png
13589,23,1023,2.248,13589_acc2.2_0224f90ea9aa44a.png
12084,59,1023,5.767,12084_acc5.8_2c701ebee221407.png
11172,93,1023,9.091,11172_acc9.1_0a720cd9f0f648c.png
13087,33,1023,3.226,13087_acc3.2_de8cd1e6b0a843e.png
9168,217,1023,21.212,9168_acc21.2_20c3bbaf4bbc429.png
13789,20,1023,1.955,13789_acc2.0_24b99953b4fd44d.png
11423,82,1023,8.016,11423_acc8.0_ef264bd0795c4b9.png
13223,30,1023,2.933,13223_acc2.9_b890e3a3da6a47c.png
11685,72,1023,7.038,11685_acc7.0_34284f270175486.png
10133,146,1023,14.272,10133_acc14.3_ab1f2c825c1d4e9.png
10941,103,1023,10.068,10941_acc10.1_130828d37f7e4ab.png
12844,38,1023,3.715,12844_acc3.7_32352261cf6d4a4.png
16553,1,1023,0.098,16553_acc0.1_b279f5c9f3a241f.png
10396,130,1023,12.708,10396_acc12.7_db0dd5c1b6f643d.png
7922,335,1023,32.747,7922_acc32.7_73381478a2ba46e.png
5783,588,1023,57.478,5783_acc57.5_bf63c6efe6c640e.png
12010,62,1023,6.061,12010_acc6.1_efcaa31044654cb.png
9468,192,1023,18.768,9468_acc18.8_a944c515110046f.png
7778,350,1023,34.213,7778_acc34.2_a729d60d77ac444.png
13444,26,1023,2.542,13444_acc2.5_d8eb022c6e8d4ff.png
13076,33,1023,3.226,13076_acc3.2_08e0eb76f4c74d9.png
10871,107,1023,10.459,10871_acc10.5_92cbaf12bea14ec.png
7283,408,1023,39.883,7283_acc39.9_62dc0a071440492.png
5680,600,1023,58.651,5680_acc58.7_672c715fd3de4c2.png
7406,395,1023,38.612,7406_acc38.6_c3de5101a65f4dc.png
8459,282,1023,27.566,8459_acc27.6_1ef597776d274d8.png
4848,705,1023,68.915,4848_acc68.9_63123d8408054bd.png
13698,21,1023,2.053,13698_acc2.1_f5874b5b9ec84e8.png
13637,22,1023,2.151,13637_acc2.2_76a8747e1dbd452.png
17200,0,1023,0.000,17200_acc0.0_5252d41ca4b049e.png
14945,7,1023,0.684,14945_acc0.7_bbb2ca49d5cf45a.png
8093,318,1023,31.085,8093_acc31.1_0b93ddc6d91a424.png
15333,4,1023,0.391,15333_acc0.4_1a8b085eb4ca472.png
15956,2,1023,0.196,15956_acc0.2_7a1736e2698a443.png
12963,35,1023,3.421,12963_acc3.4_d482fca8e1e8406.png
9526,187,1023,18.280,9526_acc18.3_336d58351292467.png
10569,121,1023,11.828,10569_acc11.8_998a0b30ded44a1.png
15972,2,1023,0.196,15972_acc0.2_a14152b023814df.png
11253,89,1023,8.700,11253_acc8.7_ce1935baec8c422.png
11538,77,1023,7.527,11538_acc7.5_989f7bd4a594475.png
11371,84,1023,8.211,11371_acc8.2_dd20d30865a9409.png
6220,538,1023,52.590,6220_acc52.6_00292809c0d74fb.png
5709,597,1023,58.358,5709_acc58.4_9949d5dd44d14b6.png
11563,76,1023,7.429,11563_acc7.4_4c7de2679615439.png
16692,0,1023,0.000,16692_acc0.0_e798045b5f3b409.png
6381,518,1023,50.635,6381_acc50.6_b7a2a5e29d56445.png
12311,52,1023,5.083,12311_acc5.1_9e3262c4071043c.png
7206,418,1023,40.860,7206_acc40.9_ec144bece7a24ea.png
13517,24,1023,2.346,13517_acc2.3_46dff373288b456.png
13581,23,1023,2.248,13581_acc2.2_d95264977eb5493.png
7608,370,1023,36.168,7608_acc36.2_23803e50dfde4dd.png
9884,162,1023,15.836,9884_acc15.8_d5f42d94ea1141c.png
16493,1,1023,0.098,16493_acc0.1_a7b2cfd91cd5423.png
14161,15,1023,1.466,14161_acc1.5_8bb122b3aae848c.png
13886,18,1023,1.760,13886_acc1.8_71580720c81c42d.png
14548,10,1023,0.978,14548_acc1.0_8cdd42565fcc4b8.png
11714,71,1023,6.940,11714_acc6.9_223669bd7100419.png
4035,797,1023,77.908,4035_acc77.9_1ae71768f43c483.png
13342,28,1023,2.737,13342_acc2.7_9ae90b10230a4ad.png
14886,7,1023,0.684,14886_acc0.7_900f6c415ff8472.png
9800,168,1023,16.422,9800_acc16.4_a9a640c35a814a5.png
15586,3,1023,0.293,15586_acc0.3_19be7df8d680498.png
9833,166,1023,16.227,9833_acc16.2_17abd3a246e2460.png
17502,0,1023,0.000,17502_acc0.0_f922cb47d1a64f8.png
14732,8,1023,0.782,14732_acc0.8_dbfbcb3c6e6f421.png
5916,573,1023,56.012,5916_acc56.0_76ad369e1f5b476.png
8345,294,1023,28.739,8345_acc28.7_6a1e8d9675704af.png
12639,43,1023,4.203,12639_acc4.2_11b9cd6969e2491.png
10982,102,1023,9.971,10982_acc10.0_4fb5ec60ede54ed.png
11286,88,1023,8.602,11286_acc8.6_d05850d698dc46d.png
8361,292,1023,28.543,8361_acc28.5_fad4362b9fb54b8.png
10154,145,1023,14.174,10154_acc14.2_3d3573f89bbe4c3.png
7509,383,1023,37.439,7509_acc37.4_519f4ce9fc17479.png
7798,348,1023,34.018,7798_acc34.0_42f92863bd33465.png
8094,318,1023,31.085,8094_acc31.1_d4f4994e5058452.png
8838,246,1023,24.047,8838_acc24.0_70735a7bcba54ea.png
11892,65,1023,6.354,11892_acc6.4_d7bafe912c18427.png
9308,206,1023,20.137,9308_acc20.1_9bca118d993e404.png
9664,178,1023,17.400,9664_acc17.4_11f254e56d0142a.png
11413,83,1023,8.113,11413_acc8.1_8b1310b24c8847e.png
14189,14,1023,1.369,14189_acc1.4_e62443887f97456.png
10904,105,1023,10.264,10904_acc10.3_8623f8b11a254ae.png
9165,217,1023,21.212,9165_acc21.2_72524df4b92a445.png
10766,111,1023,10.850,10766_acc10.9_b1dbc6bb05eb446.png
17135,0,1023,0.000,17135_acc0.0_77ddcf5a7aec44f.png
12079,59,1023,5.767,12079_acc5.8_d1a9c5ba1dc8458.png
7773,351,1023,34.311,7773_acc34.3_cd62d1e3ccf747d.png
6318,526,1023,51.417,6318_acc51.4_109574dfed8e453.png
