rank,num_true,num_models,acc_percent,image_path
11937,64,1023,6.256,11937_acc6.3_efc989540972481.png
5388,638,1023,62.366,5388_acc62.4_a6d0b0585f2e49c.png
10920,104,1023,10.166,10920_acc10.2_c57dcc7d95fe457.png
10728,113,1023,11.046,10728_acc11.0_4f08e0d4cac5449.png
10792,110,1023,10.753,10792_acc10.8_9f0edb973041435.png
12965,35,1023,3.421,12965_acc3.4_0ca0b45a41de48a.png
9467,192,1023,18.768,9467_acc18.8_be04ef45f8c4402.png
12326,52,1023,5.083,12326_acc5.1_655bbe32b4494d1.png
10066,151,1023,14.761,10066_acc14.8_d12a31df5f97459.png
7447,390,1023,38.123,7447_acc38.1_5c09857354054ac.png
1815,974,1023,95.210,1815_acc95.2_a07861dbbb7c45a.png
10267,138,1023,13.490,10267_acc13.5_821e60c92106444.png
17243,0,1023,0.000,17243_acc0.0_e18b594a21e8490.png
5141,668,1023,65.298,5141_acc65.3_9346a841c821414.png
11628,74,1023,7.234,11628_acc7.2_175f44604145439.png
11267,89,1023,8.700,11267_acc8.7_596d57432f394d0.png
13921,18,1023,1.760,13921_acc1.8_e3f5e0b8092044e.png
14758,8,1023,0.782,14758_acc0.8_1638f5c520194a2.png
2159,955,1023,93.353,2159_acc93.4_44691aa6a71f457.png
17712,0,1023,0.000,17712_acc0.0_81dc46eeee3445f.png
6327,526,1023,51.417,6327_acc51.4_d3d83c7c050e4d5.png
8456,282,1023,27.566,8456_acc27.6_2649481d47664e8.png
18106,0,1023,0.000,18106_acc0.0_1e9c8e305c4f42b.png
2623,926,1023,90.518,2623_acc90.5_e54feee41b32494.png
14779,8,1023,0.782,14779_acc0.8_780a92c29a1948a.png
3057,893,1023,87.292,3057_acc87.3_20a31b51a4724d1.png
12687,42,1023,4.106,12687_acc4.1_99542335120243e.png
7807,348,1023,34.018,7807_acc34.0_f0090f03e177466.png
2541,931,1023,91.007,2541_acc91.0_4a8d62c16966425.png
7718,356,1023,34.800,7718_acc34.8_3ba129657ad1421.png
12531,46,1023,4.497,12531_acc4.5_45d8af31d14141f.png
9641,180,1023,17.595,9641_acc17.6_01b082ccef204b9.png
8559,273,1023,26.686,8559_acc26.7_856c19eb64f6467.png
2497,933,1023,91.202,2497_acc91.2_003f63c3aa8c4d2.png
18244,0,1023,0.000,18244_acc0.0_935c6334d5c9412.png
6980,444,1023,43.402,6980_acc43.4_ba395b3181ce4f6.png
2702,920,1023,89.932,2702_acc89.9_4913f94092cd4fd.png
2781,913,1023,89.247,2781_acc89.2_9ddf5604a0e24f8.png
2891,906,1023,88.563,2891_acc88.6_c07cd344db654c6.png
13787,20,1023,1.955,13787_acc2.0_1ecc45f26a94403.png
1665,981,1023,95.894,1665_acc95.9_d4952b1f7d5944d.png
7970,331,1023,32.356,7970_acc32.4_e146dc4ef206449.png
12754,40,1023,3.910,12754_acc3.9_f5a3abc406ba44f.png
6040,558,1023,54.545,6040_acc54.5_4b77df85baee464.png
7139,426,1023,41.642,7139_acc41.6_4b6d66835d5c4e9.png
3467,854,1023,83.480,3467_acc83.5_09042b6c487f4a1.png
5270,651,1023,63.636,5270_acc63.6_b925c0620c1e42b.png
18283,0,1023,0.000,18283_acc0.0_2848a0a25274423.png
11768,69,1023,6.745,11768_acc6.7_621e5103c1674d4.png
14435,11,1023,1.075,14435_acc1.1_1d6af8e3e1444af.png
10901,105,1023,10.264,10901_acc10.3_d3eac327ce0b41e.png
7167,423,1023,41.349,7167_acc41.3_84111f076eac4e8.png
1811,974,1023,95.210,1811_acc95.2_88b6d5ad714e412.png
15546,3,1023,0.293,15546_acc0.3_af5a77c6b02e487.png
4094,790,1023,77.224,4094_acc77.2_7b8feb3dd8d0468.png
5747,593,1023,57.967,5747_acc58.0_9229ae64ac5047a.png
13500,25,1023,2.444,13500_acc2.4_89efa90eb7d44e2.png
14339,12,1023,1.173,14339_acc1.2_11236027e49b4e2.png
6783,470,1023,45.943,6783_acc45.9_33bc8c303b7c44a.png
12454,48,1023,4.692,12454_acc4.7_4c2d48f5cb1949d.png
12791,39,1023,3.812,12791_acc3.8_8929013cfe47415.png
8563,273,1023,26.686,8563_acc26.7_15730553e1a1475.png
1078,1005,1023,98.240,1078_acc98.2_f4cc37ac90dd4d5.png
3248,876,1023,85.630,3248_acc85.6_30116298343b40d.png
4584,735,1023,71.848,4584_acc71.8_b6fb5a94fe0e40a.png
3030,896,1023,87.586,3030_acc87.6_e6ff98fcd85748e.png
1629,983,1023,96.090,1629_acc96.1_4fe9fcbda24d47e.png
11592,76,1023,7.429,11592_acc7.4_c4278a30ed6748a.png
9158,218,1023,21.310,9158_acc21.3_2d8f6d65e9c24d3.png
4560,738,1023,72.141,4560_acc72.1_7490daf7f576452.png
5555,617,1023,60.313,5555_acc60.3_526cc0aa47a4405.png
5804,585,1023,57.185,5804_acc57.2_1daa138510a0484.png
9002,230,1023,22.483,9002_acc22.5_98606482adab433.png
2421,938,1023,91.691,2421_acc91.7_076306a45ab8490.png
15221,5,1023,0.489,15221_acc0.5_ea61dbb8cba4418.png
4999,686,1023,67.058,4999_acc67.1_78b804a8880e414.png
11804,68,1023,6.647,11804_acc6.6_99ac261cc45b4ac.png
15795,2,1023,0.196,15795_acc0.2_e2bf66c0b29c489.png
2524,932,1023,91.105,2524_acc91.1_35f51b1066d6462.png
9533,187,1023,18.280,9533_acc18.3_676aa50487fb4c1.png
12162,57,1023,5.572,12162_acc5.6_a2e419b9d764407.png
1264,999,1023,97.654,1264_acc97.7_e8396ca53631473.png
12999,35,1023,3.421,12999_acc3.4_f043aaeb700f438.png
12767,40,1023,3.910,12767_acc3.9_3ae0df259e044e3.png
