rank,num_true,num_models,acc_percent,image_path
12638,43,1023,4.203,12638_acc4.2_4e202c68bed748d.png
16389,1,1023,0.098,16389_acc0.1_79f3152c8bfa4e7.png
18455,0,1023,0.000,18455_acc0.0_680ebc023adc460.png
7313,405,1023,39.589,7313_acc39.6_1232591f0a14484.png
1662,981,1023,95.894,1662_acc95.9_456c82cfb36f440.png
16899,0,1023,0.000,16899_acc0.0_5d439b583a03475.png
15063,6,1023,0.587,15063_acc0.6_7c3cdb7d2467474.png
15053,6,1023,0.587,15053_acc0.6_0c7bfb28ff23411.png
8321,297,1023,29.032,8321_acc29.0_43f00d1728d946c.png
45,1023,1023,100.000,45_acc100.0_f586a7a0195146a.png
16876,0,1023,0.000,16876_acc0.0_722be91e2999429.png
