rank,num_true,num_models,acc_percent,image_path
2726,917,1023,89.638,2726_acc89.6_7b0fa6bbce7049c.png
4205,779,1023,76.149,4205_acc76.1_7744fa90389547d.png
3247,876,1023,85.630,3247_acc85.6_451339759535440.png
7238,414,1023,40.469,7238_acc40.5_073f218c48e54b6.png
3349,865,1023,84.555,3349_acc84.6_f11cc264236f49c.png
2817,911,1023,89.052,2817_acc89.1_66b36f55a34a4d2.png
4691,724,1023,70.772,4691_acc70.8_5a57d92210694c4.png
57,1023,1023,100.000,57_acc100.0_f2646b8d69eb4ce.png
4302,768,1023,75.073,4302_acc75.1_e3be36a3ab2e4a2.png
3345,866,1023,84.653,3345_acc84.7_2a38c49932ea446.png
1314,997,1023,97.458,1314_acc97.5_1f60557ae1f24e6.png
869,1011,1023,98.827,869_acc98.8_b043898cfd7b4cb.png
3949,805,1023,78.690,3949_acc78.7_767edd5bb083473.png
127,1023,1023,100.000,127_acc100.0_81eb385542a94fc.png
2430,937,1023,91.593,2430_acc91.6_88f6a186013d4fb.png
7037,436,1023,42.620,7037_acc42.6_ffe2a27390a849d.png
4090,790,1023,77.224,4090_acc77.2_cc4aaacbf09e4ed.png
8498,279,1023,27.273,8498_acc27.3_b1bccca4f5d04bf.png
8955,235,1023,22.972,8955_acc23.0_2310ea26aa454be.png
5507,624,1023,60.997,5507_acc61.0_9c420136a09948d.png
4958,691,1023,67.546,4958_acc67.5_1d51ee74e8d54d8.png
874,1011,1023,98.827,874_acc98.8_831937b7aedf42a.png
3200,881,1023,86.119,3200_acc86.1_289daa315cf042f.png
2786,913,1023,89.247,2786_acc89.2_b73b63a3394749d.png
7186,420,1023,41.056,7186_acc41.1_531108463a0543a.png
6008,561,1023,54.839,6008_acc54.8_6543780b9c4f443.png
11260,89,1023,8.700,11260_acc8.7_43cc7dbb7933463.png
9356,202,1023,19.746,9356_acc19.7_1dc9e3bb280842b.png
4056,794,1023,77.615,4056_acc77.6_38281d8439e3494.png
7193,419,1023,40.958,7193_acc41.0_4987657c7a41454.png
3713,830,1023,81.134,3713_acc81.1_8e5887e0b6954e7.png
1347,995,1023,97.263,1347_acc97.3_3d9690e191ac40f.png
6660,483,1023,47.214,6660_acc47.2_7d4f06f34d954ed.png
10391,130,1023,12.708,10391_acc12.7_e1ccac02f70b424.png
3092,890,1023,86.999,3092_acc87.0_12ed9ce3a98c4a3.png
6862,458,1023,44.770,6862_acc44.8_7b2380937ac84e4.png
3836,817,1023,79.863,3836_acc79.9_583d4af48be94df.png
1505,989,1023,96.676,1505_acc96.7_e2607b6ef57041b.png
1576,985,1023,96.285,1576_acc96.3_5c9b1e636f5e41c.png
4401,757,1023,73.998,4401_acc74.0_87e749e7050449d.png
6802,466,1023,45.552,6802_acc45.6_b28bf80e99fd467.png
3195,882,1023,86.217,3195_acc86.2_11b58d7dde7b400.png
7993,328,1023,32.063,7993_acc32.1_88e9cd6e40ee4eb.png
493,1019,1023,99.609,493_acc99.6_1e021f983a05434.png
10431,128,1023,12.512,10431_acc12.5_c6f8005123b9481.png
4552,739,1023,72.239,4552_acc72.2_feec7638103f45d.png
12575,45,1023,4.399,12575_acc4.4_028e058215124c0.png
15188,5,1023,0.489,15188_acc0.5_89508c72805d4a0.png
2938,902,1023,88.172,2938_acc88.2_d7ba9cbb614f45d.png
1651,981,1023,95.894,1651_acc95.9_746b8f94a9bb446.png
2416,938,1023,91.691,2416_acc91.7_cbb29ea1cf8c4dd.png
5989,564,1023,55.132,5989_acc55.1_a849220307d347f.png
4177,781,1023,76.344,4177_acc76.3_bceef178d45e46c.png
9396,198,1023,19.355,9396_acc19.4_1fe661c442f945b.png
13,1023,1023,100.000,13_acc100.0_fae0362d9f78439.png
163,1023,1023,100.000,163_acc100.0_9121f647f27e4ad.png
6063,556,1023,54.350,6063_acc54.3_441cc8a2e6444a6.png
10040,152,1023,14.858,10040_acc14.9_3208447e5720439.png
1919,968,1023,94.624,1919_acc94.6_a9fe8c41c12f439.png
3011,897,1023,87.683,3011_acc87.7_602cef5d6a864e1.png
13878,18,1023,1.760,13878_acc1.8_aacc26647a2e4d2.png
8261,302,1023,29.521,8261_acc29.5_743d68780ea54fc.png
4424,755,1023,73.803,4424_acc73.8_1c96db65a405478.png
6654,483,1023,47.214,6654_acc47.2_29315b7ac76f470.png
1398,993,1023,97.067,1398_acc97.1_c1107e672d5c4f2.png
7908,337,1023,32.942,7908_acc32.9_e83395bceed447a.png
5275,651,1023,63.636,5275_acc63.6_4ea6b643369d463.png
7801,348,1023,34.018,7801_acc34.0_298e1b4f9e294a1.png
1914,968,1023,94.624,1914_acc94.6_e81508b109e741e.png
4547,740,1023,72.336,4547_acc72.3_a65c5346a5454fc.png
4580,736,1023,71.945,4580_acc71.9_b688c679dd9e487.png
