rank,num_true,num_models,acc_percent,image_path
6919,451,1023,44.086,6919_acc44.1_55981a8ea7024c9.png
5489,627,1023,61.290,5489_acc61.3_cef3bfaeb60c434.png
581,1018,1023,99.511,581_acc99.5_8dc37007bb0a420.png
1838,973,1023,95.112,1838_acc95.1_baff6af9d49d4ed.png
16176,1,1023,0.098,16176_acc0.1_e26007334bbc4d8.png
11620,75,1023,7.331,11620_acc7.3_dfc50b901a30410.png
9647,179,1023,17.498,9647_acc17.5_6d67dcc2c095487.png
292,1022,1023,99.902,292_acc99.9_c7b538e6d5134eb.png
2753,915,1023,89.443,2753_acc89.4_d96b1997b068431.png
7409,394,1023,38.514,7409_acc38.5_ee81ac602b66422.png
11359,85,1023,8.309,11359_acc8.3_c38835fa640d493.png
13029,34,1023,3.324,13029_acc3.3_fb8a43db575d45f.png
38,1023,1023,100.000,38_acc100.0_a09d76aa8b5b473.png
3957,805,1023,78.690,3957_acc78.7_8f8b8fb22cc64e5.png
1527,988,1023,96.579,1527_acc96.6_78e5d0f7fab0492.png
13622,23,1023,2.248,13622_acc2.2_bfc266f7bf584cb.png
6145,547,1023,53.470,6145_acc53.5_d8c881a22c2440a.png
2207,952,1023,93.060,2207_acc93.1_f4a61b83f6104b9.png
1893,970,1023,94.819,1893_acc94.8_8c0afdcc46684cf.png
1467,991,1023,96.872,1467_acc96.9_14e4610a70594bb.png
10997,101,1023,9.873,10997_acc9.9_3e3c770d94164a0.png
957,1009,1023,98.631,957_acc98.6_5f025ef4a83047b.png
6950,447,1023,43.695,6950_acc43.7_dd0241c33afd496.png
2588,928,1023,90.714,2588_acc90.7_0280f8fc752a4c8.png
4764,714,1023,69.795,4764_acc69.8_ceb0c54a5423422.png
5231,656,1023,64.125,5231_acc64.1_243c3cb4058d46f.png
146,1023,1023,100.000,146_acc100.0_cf171893eef143a.png
5227,657,1023,64.223,5227_acc64.2_4f023e44aacc48d.png
8449,284,1023,27.761,8449_acc27.8_6632a864794e4b0.png
6835,462,1023,45.161,6835_acc45.2_374d184b64b444c.png
2393,940,1023,91.887,2393_acc91.9_11ec6960d625450.png
6464,507,1023,49.560,6464_acc49.6_452a9e422687472.png
8945,236,1023,23.069,8945_acc23.1_724e3870eb574f5.png
4812,709,1023,69.306,4812_acc69.3_e25fe99efedf4c3.png
18389,0,1023,0.000,18389_acc0.0_b5b0a6578f99486.png
9369,201,1023,19.648,9369_acc19.6_a82f147bebca460.png
2123,957,1023,93.548,2123_acc93.5_4a97a33e889e413.png
3660,835,1023,81.623,3660_acc81.6_090aff27f67e4ea.png
1551,987,1023,96.481,1551_acc96.5_5609d71cfbec41b.png
5414,636,1023,62.170,5414_acc62.2_df75f38a4a1d4d4.png
143,1023,1023,100.000,143_acc100.0_0c901637faae4a9.png
11185,92,1023,8.993,11185_acc9.0_a52714e732714ec.png
1389,994,1023,97.165,1389_acc97.2_9fb5b0030a3f414.png
542,1019,1023,99.609,542_acc99.6_4f5fe4588691478.png
15476,4,1023,0.391,15476_acc0.4_1c282bbbb5ec4b2.png
7254,412,1023,40.274,7254_acc40.3_a673ff056d56463.png
7418,393,1023,38.416,7418_acc38.4_c4d21150b3324db.png
6382,518,1023,50.635,6382_acc50.6_62564c51d1f54a5.png
7666,362,1023,35.386,7666_acc35.4_7262726e2f5346a.png
11502,79,1023,7.722,11502_acc7.7_e1063dbd2efc4e7.png
6621,487,1023,47.605,6621_acc47.6_f57033e1cf4c410.png
6778,470,1023,45.943,6778_acc45.9_1c1cd2955f0841a.png
7594,372,1023,36.364,7594_acc36.4_4bc2a5a2e61b4cb.png
4102,789,1023,77.126,4102_acc77.1_e2c46c896cdd45f.png
12037,61,1023,5.963,12037_acc6.0_345556877929447.png
2554,930,1023,90.909,2554_acc90.9_157ef6894761423.png
10824,109,1023,10.655,10824_acc10.7_188cf90d64c6425.png
10050,152,1023,14.858,10050_acc14.9_1e8765a7ea514e3.png
4057,794,1023,77.615,4057_acc77.6_ceb32c39a7704b7.png
9053,225,1023,21.994,9053_acc22.0_e59dbf09462f4c9.png
10970,102,1023,9.971,10970_acc10.0_90d29ade5779463.png
4827,708,1023,69.208,4827_acc69.2_4746f4884a924af.png
2957,901,1023,88.074,2957_acc88.1_bc28c54999224d5.png
2531,931,1023,91.007,2531_acc91.0_c941ce81ac7e45a.png
5697,598,1023,58.456,5697_acc58.5_b43dce3d18a14f1.png
8640,264,1023,25.806,8640_acc25.8_296f5117d832470.png
1863,971,1023,94.917,1863_acc94.9_990422916012403.png
16076,1,1023,0.098,16076_acc0.1_a0ca652e67a74c3.png
889,1011,1023,98.827,889_acc98.8_abf614a68aa6404.png
4213,778,1023,76.051,4213_acc76.1_fd079f23b34741e.png
70,1023,1023,100.000,70_acc100.0_5aa0c08fcad540b.png
8606,268,1023,26.197,8606_acc26.2_7df60a0a2b7049a.png
14898,7,1023,0.684,14898_acc0.7_a3d5ba9a0867452.png
3024,896,1023,87.586,3024_acc87.6_fdfcc1c32aac40e.png
5836,582,1023,56.891,5836_acc56.9_0eff48496f37468.png
13367,27,1023,2.639,13367_acc2.6_9e471f30c16e42d.png
1179,1001,1023,97.849,1179_acc97.8_5a0d1117f7674bf.png
14465,11,1023,1.075,14465_acc1.1_67d85d94b0c9492.png
876,1011,1023,98.827,876_acc98.8_b6346052c530443.png
14564,10,1023,0.978,14564_acc1.0_25cba93f8d71401.png
