path,first_correct_step
/home/projects/bagon/shared/imagenet512/val/n02091032/ILSVRC2012_val_00027077.JPEG,41
/home/projects/bagon/shared/imagenet512/val/n03494278/ILSVRC2012_val_00039798.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n02643566/ILSVRC2012_val_00023806.JPEG,34
/home/projects/bagon/shared/imagenet512/val/n04204347/ILSVRC2012_val_00019748.JPEG,37
/home/projects/bagon/shared/imagenet512/val/n01582220/ILSVRC2012_val_00041206.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n06794110/ILSVRC2012_val_00048139.JPEG,10
/home/projects/bagon/shared/imagenet512/val/n02727426/ILSVRC2012_val_00010085.JPEG,21
/home/projects/bagon/shared/imagenet512/val/n02113799/ILSVRC2012_val_00027990.JPEG,22
/home/projects/bagon/shared/imagenet512/val/n03891251/ILSVRC2012_val_00033475.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n02119022/ILSVRC2012_val_00020225.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02342885/ILSVRC2012_val_00016348.JPEG,65
/home/projects/bagon/shared/imagenet512/val/n02981792/ILSVRC2012_val_00032901.JPEG,28
/home/projects/bagon/shared/imagenet512/val/n01924916/ILSVRC2012_val_00027357.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n01873310/ILSVRC2012_val_00006797.JPEG,34
/home/projects/bagon/shared/imagenet512/val/n02403003/ILSVRC2012_val_00013190.JPEG,22
/home/projects/bagon/shared/imagenet512/val/n02840245/ILSVRC2012_val_00030074.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n07714571/ILSVRC2012_val_00010154.JPEG,26
/home/projects/bagon/shared/imagenet512/val/n03980874/ILSVRC2012_val_00007095.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n03954731/ILSVRC2012_val_00003624.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n01665541/ILSVRC2012_val_00042328.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n03425413/ILSVRC2012_val_00042375.JPEG,29
/home/projects/bagon/shared/imagenet512/val/n03457902/ILSVRC2012_val_00029630.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n01697457/ILSVRC2012_val_00036455.JPEG,47
/home/projects/bagon/shared/imagenet512/val/n04447861/ILSVRC2012_val_00025192.JPEG,10
/home/projects/bagon/shared/imagenet512/val/n02077923/ILSVRC2012_val_00043549.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n01616318/ILSVRC2012_val_00032889.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n03141823/ILSVRC2012_val_00040888.JPEG,23
/home/projects/bagon/shared/imagenet512/val/n04286575/ILSVRC2012_val_00039842.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n04483307/ILSVRC2012_val_00035852.JPEG,77
/home/projects/bagon/shared/imagenet512/val/n13054560/ILSVRC2012_val_00048207.JPEG,15
/home/projects/bagon/shared/imagenet512/val/n02108915/ILSVRC2012_val_00007318.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02093754/ILSVRC2012_val_00014730.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n04525305/ILSVRC2012_val_00046288.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n07716358/ILSVRC2012_val_00038310.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n02119789/ILSVRC2012_val_00018821.JPEG,16
/home/projects/bagon/shared/imagenet512/val/n01685808/ILSVRC2012_val_00042202.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n02106030/ILSVRC2012_val_00033642.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n04532670/ILSVRC2012_val_00012276.JPEG,43
/home/projects/bagon/shared/imagenet512/val/n04505470/ILSVRC2012_val_00047371.JPEG,12
/home/projects/bagon/shared/imagenet512/val/n07880968/ILSVRC2012_val_00020718.JPEG,41
/home/projects/bagon/shared/imagenet512/val/n04311174/ILSVRC2012_val_00017411.JPEG,10
/home/projects/bagon/shared/imagenet512/val/n02077923/ILSVRC2012_val_00033000.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n03792972/ILSVRC2012_val_00006259.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n01440764/ILSVRC2012_val_00028158.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n02641379/ILSVRC2012_val_00023480.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n01983481/ILSVRC2012_val_00006179.JPEG,24
/home/projects/bagon/shared/imagenet512/val/n03961711/ILSVRC2012_val_00020253.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n03908714/ILSVRC2012_val_00005829.JPEG,38
/home/projects/bagon/shared/imagenet512/val/n09246464/ILSVRC2012_val_00004336.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n01873310/ILSVRC2012_val_00000189.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n02259212/ILSVRC2012_val_00039092.JPEG,33
/home/projects/bagon/shared/imagenet512/val/n02104029/ILSVRC2012_val_00041264.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n07715103/ILSVRC2012_val_00035394.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n03457902/ILSVRC2012_val_00029112.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n02977058/ILSVRC2012_val_00019355.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n03770679/ILSVRC2012_val_00024170.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n02093647/ILSVRC2012_val_00023179.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n07695742/ILSVRC2012_val_00006197.JPEG,23
/home/projects/bagon/shared/imagenet512/val/n01687978/ILSVRC2012_val_00016308.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n04273569/ILSVRC2012_val_00034468.JPEG,30
/home/projects/bagon/shared/imagenet512/val/n04584207/ILSVRC2012_val_00006963.JPEG,48
/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00022828.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n02102177/ILSVRC2012_val_00013127.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n03899768/ILSVRC2012_val_00010780.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n02526121/ILSVRC2012_val_00015752.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n02090721/ILSVRC2012_val_00037137.JPEG,15
/home/projects/bagon/shared/imagenet512/val/n03141823/ILSVRC2012_val_00006889.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n02096585/ILSVRC2012_val_00003774.JPEG,27
/home/projects/bagon/shared/imagenet512/val/n03394916/ILSVRC2012_val_00017407.JPEG,19
/home/projects/bagon/shared/imagenet512/val/n04487081/ILSVRC2012_val_00000833.JPEG,17
/home/projects/bagon/shared/imagenet512/val/n03483316/ILSVRC2012_val_00034530.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n02097474/ILSVRC2012_val_00003485.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n04204238/ILSVRC2012_val_00027294.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n03179701/ILSVRC2012_val_00027505.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n04258138/ILSVRC2012_val_00046721.JPEG,36
/home/projects/bagon/shared/imagenet512/val/n02687172/ILSVRC2012_val_00004089.JPEG,20
/home/projects/bagon/shared/imagenet512/val/n02871525/ILSVRC2012_val_00033346.JPEG,28
/home/projects/bagon/shared/imagenet512/val/n01882714/ILSVRC2012_val_00005734.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n01944390/ILSVRC2012_val_00025725.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02190166/ILSVRC2012_val_00039130.JPEG,15
/home/projects/bagon/shared/imagenet512/val/n02110627/ILSVRC2012_val_00006933.JPEG,56
/home/projects/bagon/shared/imagenet512/val/n03759954/ILSVRC2012_val_00032691.JPEG,25
/home/projects/bagon/shared/imagenet512/val/n02128385/ILSVRC2012_val_00019655.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n07248320/ILSVRC2012_val_00027350.JPEG,28
/home/projects/bagon/shared/imagenet512/val/n03942813/ILSVRC2012_val_00037514.JPEG,20
/home/projects/bagon/shared/imagenet512/val/n01871265/ILSVRC2012_val_00034969.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n02640242/ILSVRC2012_val_00010041.JPEG,29
/home/projects/bagon/shared/imagenet512/val/n01833805/ILSVRC2012_val_00013434.JPEG,10
/home/projects/bagon/shared/imagenet512/val/n02108000/ILSVRC2012_val_00037858.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n01882714/ILSVRC2012_val_00047292.JPEG,22
/home/projects/bagon/shared/imagenet512/val/n01693334/ILSVRC2012_val_00021927.JPEG,20
/home/projects/bagon/shared/imagenet512/val/n03814639/ILSVRC2012_val_00042424.JPEG,50
/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00048519.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n02114548/ILSVRC2012_val_00020708.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n01755581/ILSVRC2012_val_00015622.JPEG,30
/home/projects/bagon/shared/imagenet512/val/n01622779/ILSVRC2012_val_00018660.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n02641379/ILSVRC2012_val_00038033.JPEG,10
/home/projects/bagon/shared/imagenet512/val/n02102177/ILSVRC2012_val_00007149.JPEG,16
/home/projects/bagon/shared/imagenet512/val/n07693725/ILSVRC2012_val_00019958.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n04037443/ILSVRC2012_val_00043047.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n04026417/ILSVRC2012_val_00036411.JPEG,25
/home/projects/bagon/shared/imagenet512/val/n02395406/ILSVRC2012_val_00026374.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n02090622/ILSVRC2012_val_00001626.JPEG,17
/home/projects/bagon/shared/imagenet512/val/n02231487/ILSVRC2012_val_00009943.JPEG,71
/home/projects/bagon/shared/imagenet512/val/n03271574/ILSVRC2012_val_00002680.JPEG,73
/home/projects/bagon/shared/imagenet512/val/n04041544/ILSVRC2012_val_00017613.JPEG,21
/home/projects/bagon/shared/imagenet512/val/n02101388/ILSVRC2012_val_00027846.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n02489166/ILSVRC2012_val_00022029.JPEG,65
/home/projects/bagon/shared/imagenet512/val/n02276258/ILSVRC2012_val_00001215.JPEG,28
/home/projects/bagon/shared/imagenet512/val/n02134418/ILSVRC2012_val_00019901.JPEG,42
/home/projects/bagon/shared/imagenet512/val/n03485794/ILSVRC2012_val_00018118.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n02113799/ILSVRC2012_val_00026858.JPEG,19
/home/projects/bagon/shared/imagenet512/val/n02281406/ILSVRC2012_val_00045771.JPEG,26
/home/projects/bagon/shared/imagenet512/val/n01978287/ILSVRC2012_val_00015120.JPEG,20
/home/projects/bagon/shared/imagenet512/val/n02091635/ILSVRC2012_val_00036247.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n04330267/ILSVRC2012_val_00014070.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n03459775/ILSVRC2012_val_00009300.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n03259280/ILSVRC2012_val_00045899.JPEG,20
/home/projects/bagon/shared/imagenet512/val/n03803284/ILSVRC2012_val_00046225.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n02834397/ILSVRC2012_val_00042425.JPEG,28
/home/projects/bagon/shared/imagenet512/val/n02107312/ILSVRC2012_val_00048723.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n03942813/ILSVRC2012_val_00049428.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n02106662/ILSVRC2012_val_00012960.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n04550184/ILSVRC2012_val_00029049.JPEG,39
/home/projects/bagon/shared/imagenet512/val/n02395406/ILSVRC2012_val_00019657.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n02797295/ILSVRC2012_val_00049734.JPEG,29
/home/projects/bagon/shared/imagenet512/val/n02423022/ILSVRC2012_val_00046413.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n12267677/ILSVRC2012_val_00045517.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n03908714/ILSVRC2012_val_00034380.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n02607072/ILSVRC2012_val_00028937.JPEG,99
/home/projects/bagon/shared/imagenet512/val/n01749939/ILSVRC2012_val_00015686.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n02167151/ILSVRC2012_val_00022273.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n01978455/ILSVRC2012_val_00020816.JPEG,59
/home/projects/bagon/shared/imagenet512/val/n01737021/ILSVRC2012_val_00003268.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n02091032/ILSVRC2012_val_00021543.JPEG,34
/home/projects/bagon/shared/imagenet512/val/n02100735/ILSVRC2012_val_00032017.JPEG,57
/home/projects/bagon/shared/imagenet512/val/n07590611/ILSVRC2012_val_00038594.JPEG,38
/home/projects/bagon/shared/imagenet512/val/n03535780/ILSVRC2012_val_00042259.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02091467/ILSVRC2012_val_00009932.JPEG,63
/home/projects/bagon/shared/imagenet512/val/n03803284/ILSVRC2012_val_00021342.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n02443484/ILSVRC2012_val_00012000.JPEG,87
/home/projects/bagon/shared/imagenet512/val/n02091134/ILSVRC2012_val_00041224.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n03485794/ILSVRC2012_val_00045941.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n01882714/ILSVRC2012_val_00036967.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n03676483/ILSVRC2012_val_00027437.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n07684084/ILSVRC2012_val_00046840.JPEG,12
/home/projects/bagon/shared/imagenet512/val/n03481172/ILSVRC2012_val_00021070.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n01560419/ILSVRC2012_val_00009807.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n01871265/ILSVRC2012_val_00034307.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n02277742/ILSVRC2012_val_00000810.JPEG,10
/home/projects/bagon/shared/imagenet512/val/n01773549/ILSVRC2012_val_00004335.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n03840681/ILSVRC2012_val_00040993.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n04515003/ILSVRC2012_val_00012349.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n01693334/ILSVRC2012_val_00014927.JPEG,15
/home/projects/bagon/shared/imagenet512/val/n01608432/ILSVRC2012_val_00046308.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n07880968/ILSVRC2012_val_00043411.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n04116512/ILSVRC2012_val_00024434.JPEG,33
/home/projects/bagon/shared/imagenet512/val/n03388043/ILSVRC2012_val_00039949.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n01776313/ILSVRC2012_val_00013600.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n01770393/ILSVRC2012_val_00001887.JPEG,22
/home/projects/bagon/shared/imagenet512/val/n02410509/ILSVRC2012_val_00021781.JPEG,27
/home/projects/bagon/shared/imagenet512/val/n02879718/ILSVRC2012_val_00022383.JPEG,21
/home/projects/bagon/shared/imagenet512/val/n01795545/ILSVRC2012_val_00049235.JPEG,72
/home/projects/bagon/shared/imagenet512/val/n02992529/ILSVRC2012_val_00017262.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n04258138/ILSVRC2012_val_00007822.JPEG,43
/home/projects/bagon/shared/imagenet512/val/n03954731/ILSVRC2012_val_00019106.JPEG,28
/home/projects/bagon/shared/imagenet512/val/n01685808/ILSVRC2012_val_00022003.JPEG,21
/home/projects/bagon/shared/imagenet512/val/n02804610/ILSVRC2012_val_00033629.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n03786901/ILSVRC2012_val_00045306.JPEG,29
/home/projects/bagon/shared/imagenet512/val/n02123159/ILSVRC2012_val_00000796.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02701002/ILSVRC2012_val_00045969.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n04447861/ILSVRC2012_val_00003317.JPEG,19
/home/projects/bagon/shared/imagenet512/val/n02093256/ILSVRC2012_val_00013508.JPEG,67
/home/projects/bagon/shared/imagenet512/val/n02094433/ILSVRC2012_val_00021892.JPEG,31
/home/projects/bagon/shared/imagenet512/val/n04133789/ILSVRC2012_val_00021228.JPEG,41
/home/projects/bagon/shared/imagenet512/val/n02100735/ILSVRC2012_val_00020160.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n01560419/ILSVRC2012_val_00018680.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n07875152/ILSVRC2012_val_00046458.JPEG,43
/home/projects/bagon/shared/imagenet512/val/n01608432/ILSVRC2012_val_00025636.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n04133789/ILSVRC2012_val_00047781.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02840245/ILSVRC2012_val_00029167.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n02098286/ILSVRC2012_val_00013050.JPEG,40
/home/projects/bagon/shared/imagenet512/val/n03425413/ILSVRC2012_val_00037555.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n04332243/ILSVRC2012_val_00001863.JPEG,38
/home/projects/bagon/shared/imagenet512/val/n02749479/ILSVRC2012_val_00049122.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n01807496/ILSVRC2012_val_00006075.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n07615774/ILSVRC2012_val_00021731.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n03794056/ILSVRC2012_val_00016232.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n03250847/ILSVRC2012_val_00036579.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n04311174/ILSVRC2012_val_00030265.JPEG,18
/home/projects/bagon/shared/imagenet512/val/n01910747/ILSVRC2012_val_00010919.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n01534433/ILSVRC2012_val_00006326.JPEG,14
/home/projects/bagon/shared/imagenet512/val/n02102177/ILSVRC2012_val_00028782.JPEG,19
/home/projects/bagon/shared/imagenet512/val/n02641379/ILSVRC2012_val_00007602.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n03724870/ILSVRC2012_val_00029084.JPEG,6
/home/projects/bagon/shared/imagenet512/val/n02106550/ILSVRC2012_val_00003623.JPEG,104
/home/projects/bagon/shared/imagenet512/val/n03141823/ILSVRC2012_val_00045621.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n02111500/ILSVRC2012_val_00016369.JPEG,56
/home/projects/bagon/shared/imagenet512/val/n03854065/ILSVRC2012_val_00035575.JPEG,24
/home/projects/bagon/shared/imagenet512/val/n03982430/ILSVRC2012_val_00041365.JPEG,48
/home/projects/bagon/shared/imagenet512/val/n04517823/ILSVRC2012_val_00027055.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n01695060/ILSVRC2012_val_00019652.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n02125311/ILSVRC2012_val_00010047.JPEG,71
/home/projects/bagon/shared/imagenet512/val/n07695742/ILSVRC2012_val_00025390.JPEG,26
/home/projects/bagon/shared/imagenet512/val/n03014705/ILSVRC2012_val_00017258.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n02869837/ILSVRC2012_val_00006236.JPEG,108
/home/projects/bagon/shared/imagenet512/val/n04344873/ILSVRC2012_val_00024076.JPEG,24
/home/projects/bagon/shared/imagenet512/val/n04285008/ILSVRC2012_val_00028336.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n01729322/ILSVRC2012_val_00015046.JPEG,29
/home/projects/bagon/shared/imagenet512/val/n02114367/ILSVRC2012_val_00032568.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n02486410/ILSVRC2012_val_00016257.JPEG,3
/home/projects/bagon/shared/imagenet512/val/n04311174/ILSVRC2012_val_00042012.JPEG,8
/home/projects/bagon/shared/imagenet512/val/n04154565/ILSVRC2012_val_00033137.JPEG,54
/home/projects/bagon/shared/imagenet512/val/n02025239/ILSVRC2012_val_00028187.JPEG,42
/home/projects/bagon/shared/imagenet512/val/n07760859/ILSVRC2012_val_00020098.JPEG,16
/home/projects/bagon/shared/imagenet512/val/n01728572/ILSVRC2012_val_00008399.JPEG,60
/home/projects/bagon/shared/imagenet512/val/n04141327/ILSVRC2012_val_00043071.JPEG,27
/home/projects/bagon/shared/imagenet512/val/n02865351/ILSVRC2012_val_00039127.JPEG,24
/home/projects/bagon/shared/imagenet512/val/n04584207/ILSVRC2012_val_00007603.JPEG,37
/home/projects/bagon/shared/imagenet512/val/n02777292/ILSVRC2012_val_00012363.JPEG,11
/home/projects/bagon/shared/imagenet512/val/n02167151/ILSVRC2012_val_00009626.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n03792782/ILSVRC2012_val_00011330.JPEG,5
/home/projects/bagon/shared/imagenet512/val/n02977058/ILSVRC2012_val_00018770.JPEG,44
/home/projects/bagon/shared/imagenet512/val/n01729322/ILSVRC2012_val_00013400.JPEG,15
/home/projects/bagon/shared/imagenet512/val/n06785654/ILSVRC2012_val_00042236.JPEG,7
/home/projects/bagon/shared/imagenet512/val/n04179913/ILSVRC2012_val_00025462.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n02104029/ILSVRC2012_val_00012318.JPEG,12
/home/projects/bagon/shared/imagenet512/val/n03874293/ILSVRC2012_val_00002995.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n03259280/ILSVRC2012_val_00008773.JPEG,32
/home/projects/bagon/shared/imagenet512/val/n03291819/ILSVRC2012_val_00031282.JPEG,22
/home/projects/bagon/shared/imagenet512/val/n04026417/ILSVRC2012_val_00001343.JPEG,17
/home/projects/bagon/shared/imagenet512/val/n09229709/ILSVRC2012_val_00007372.JPEG,69
/home/projects/bagon/shared/imagenet512/val/n03345487/ILSVRC2012_val_00020483.JPEG,17
/home/projects/bagon/shared/imagenet512/val/n02102318/ILSVRC2012_val_00032410.JPEG,2
/home/projects/bagon/shared/imagenet512/val/n03706229/ILSVRC2012_val_00039674.JPEG,9
/home/projects/bagon/shared/imagenet512/val/n02206856/ILSVRC2012_val_00042624.JPEG,19
/home/projects/bagon/shared/imagenet512/val/n04347754/ILSVRC2012_val_00017481.JPEG,13
/home/projects/bagon/shared/imagenet512/val/n04033901/ILSVRC2012_val_00035789.JPEG,111
/home/projects/bagon/shared/imagenet512/val/n03476991/ILSVRC2012_val_00004493.JPEG,44
/home/projects/bagon/shared/imagenet512/val/n01985128/ILSVRC2012_val_00004598.JPEG,15
/home/projects/bagon/shared/imagenet512/val/n04037443/ILSVRC2012_val_00032618.JPEG,4
/home/projects/bagon/shared/imagenet512/val/n03982430/ILSVRC2012_val_00029099.JPEG,1
/home/projects/bagon/shared/imagenet512/val/n03720891/ILSVRC2012_val_00040340.JPEG,19
/home/projects/bagon/shared/imagenet512/val/n02108915/ILSVRC2012_val_00003938.JPEG,12
